VERTEX_SE2 1000 0.472453 1.41051 -0.190352
VERTEX_SE2 1001 0.652794 1.37482 -0.215738
VERTEX_SE2 1002 1.01731 1.28165 -0.256873
VERTEX_SE2 1003 1.38123 1.17669 -0.330821
VERTEX_SE2 1004 1.73154 1.04149 -0.392312
VERTEX_SE2 1005 2.0753 0.884286 -0.456576
VERTEX_SE2 1006 2.41082 0.716329 -0.476377
VERTEX_SE2 1007 2.47231 0.676257 1.88942
VERTEX_SE2 1008 2.23291 0.741179 2.82816
VERTEX_SE2 1009 1.88104 0.880834 2.6968
VERTEX_SE2 1010 1.54692 1.06861 2.56266
VERTEX_SE2 1011 1.24174 1.27963 2.48649
VERTEX_SE2 1012 0.958728 1.52071 2.41359
VERTEX_SE2 1013 0.693708 1.77453 2.31948
VERTEX_SE2 1014 0.455588 2.05905 2.20816
VERTEX_SE2 1015 0.242787 2.34947 2.18759
VERTEX_SE2 1016 0.0433785 2.66429 2.08573
VERTEX_SE2 1017 -0.120636 3.00333 1.95766
VERTEX_SE2 1018 -0.133178 3.03687 -1.84468
VERTEX_SE2 1019 -0.0686574 2.72475 -1.40961
VERTEX_SE2 1020 -0.0145226 2.34682 -1.4558
VERTEX_SE2 1021 0.0166233 1.965 -1.51995
VERTEX_SE2 1022 0.0248387 1.67446 -1.02117
VERTEX_SE2 1023 0.042856 1.76485 1.31873
VERTEX_SE2 1024 0.152568 2.11983 1.21213
VERTEX_SE2 1025 0.297485 2.46105 1.17711
VERTEX_SE2 1026 0.461946 2.80252 1.06244
VERTEX_SE2 1027 0.666949 3.11985 0.951435
VERTEX_SE2 1028 0.718288 3.18132 -3.08521
VERTEX_SE2 1029 0.388936 3.08673 -2.89486
VERTEX_SE2 1030 0.0259688 3.00682 -2.97481
VERTEX_SE2 1031 -0.350811 2.96487 -3.09229
VERTEX_SE2 1032 -0.49704 2.9561 -1.48522
VERTEX_SE2 1033 -0.456143 2.98593 0.932077
VERTEX_SE2 1034 -0.475215 2.96257 -2.41569
VERTEX_SE2 1035 -0.5156 2.93036 0.0616124
VERTEX_SE2 1036 -0.479115 2.98863 2.40854
VERTEX_SE2 1037 -0.526715 2.93747 -1.54305
VERTEX_SE2 1038 -0.482043 2.98956 0.800399
VERTEX_SE2 1039 -0.476862 2.98519 -2.21631
VERTEX_SE2 1040 -0.513862 2.84119 -0.480863
VERTEX_SE2 1041 -0.357839 3.00491 0.767671
VERTEX_SE2 1042 -0.323928 3.03008 -2.9691
VERTEX_SE2 1043 -0.537092 2.82176 -2.41044
VERTEX_SE2 1044 -0.534183 2.83077 0.72297
VERTEX_SE2 1045 -0.434534 3.02876 1.75724
VERTEX_SE2 1046 -0.431588 2.98776 -1.6395
VERTEX_SE2 1047 -0.473216 2.63035 -1.71663
VERTEX_SE2 1048 -0.454029 2.6679 1.06305
VERTEX_SE2 1049 -0.246613 2.98926 0.927203
VERTEX_SE2 1050 -0.139034 3.11918 2.3905
VERTEX_SE2 1051 -0.318972 2.99869 -2.58526
VERTEX_SE2 1052 -0.603517 2.83683 -2.48457
VERTEX_SE2 1053 -0.516702 2.84268 0.00388341
VERTEX_SE2 1054 -0.128626 2.82089 -0.124424
VERTEX_SE2 1055 0.254683 2.74658 -0.249528
VERTEX_SE2 1056 0.626787 2.63423 -0.358317
