8.799587517677248064e-04 2.179979850262414032e-01 4.589192204543041109e-01 5.678985783204113513e-01 2.893878237824679123e-01 2.113317669091337170e-01 2.013349010377863402e-01 3.384845963231522870e+00 5.115090058000074658e-01 5.337083070270151053e-01 5.197149897180537437e-01 5.004358023494551722e-01 4.257895580810966973e-01 5.720127338798233207e-01 4.551102408424776979e-01 4.170625228109621774e-01 5.254966057022500969e-01 7.437380610985607765e-01 5.317476774237896109e+00 5.251012241633914446e-01 2.054270055780819393e-01 1.771577154481621397e-01 1.218740434763441849e+00 1.690735842981279768e+00 3.981540506256889822e-01 4.560473918131555671e-01 6.571972401579005973e-01 3.175556801986343380e-01 3.017916704961846275e+00 5.060113814358816464e-01 5.283810736023615284e-01 4.465529498068266934e-01 1.347470665929873190e+00 7.806305240996138650e-01 1.606922604480170991e+00 2.268001354520560842e+00 2.378368543095547238e+00 1.923977729531678005e+00 1.504006060335894679e+00 3.294252975686990492e+00 2.434001439150011770e+00 3.071101888891802911e-01 3.525210528508462282e+00 7.758375202200166187e-01 5.129487540056114625e+00 2.249118811779149407e+00 3.350506559082560454e+00 5.458235369018110683e-01 1.720147646362981897e+00 5.153984867530543301e-01 1.064871860420830263e+00 4.860999228059838528e-01 6.859623548664530723e-01 2.283713582421027510e+00 3.219853366417236296e-01 3.427864264166717856e-01 5.218977580034117603e-01 8.038187937060411459e-01 1.045872534003150500e+00 8.182938424306693825e-01 5.373654972621201287e-01 1.763570181825172278e-01 1.968152280093141138e-01 4.952774872581027776e-01 2.114910077287605883e-01 1.283325354003140406e+00 1.479029807029930144e+00 1.502596945792820993e+00 1.194488750140865863e+00 1.000917482675109049e+00 7.210031535261193225e-01 4.427843514228526622e-01 7.930076464359999688e-01 3.651992595463878777e-01 6.211542839620834977e-01 6.200114709457043016e-01 6.734087461603968094e-01 7.897573302179764498e-01 8.537455079992024576e-01 7.099102056990980181e-01 3.835317445945600201e-01 2.607374318904616683e-01 3.084605549402877900e-01 5.239527503198280201e-01 7.315248471148735332e-01 9.423089898319892965e-01 1.150444949258724758e+00 1.121530440950575302e+00 2.071479775309597926e+00 1.231035910737777517e+00 8.127806525569473139e-01 7.372946986821571347e-01 1.090575961435975572e+00 1.224744725043928506e+00 1.000479583444184639e+00 1.153900564435581089e+00 1.371411963050621408e+00 1.072415133119940744e+00 1.017276629313380587e+00
7.729344570082060956e-04 2.343209393214229219e-01 2.024555523787912592e-01 4.949756380799704703e-01 1.903072327116504259e-01 7.551674984379215527e-02 1.838067585444634333e-01 4.238407893595754317e+00 4.950358896003788090e-01 4.219804308984931307e-01 2.575982867975952773e-01 3.118874508750243413e-01 5.734224018580744708e-01 5.095526337929779936e-01 3.675223682595613606e-01 4.162372520890869620e-01 4.733083973730254357e-01 6.415239088079534024e-01 4.450488322115695006e+00 9.545114370665147563e-01 7.832282271270689655e-01 6.451723687785004824e-01 1.701441835138201908e+00 2.639253763322007895e+00 3.581372920818579608e-01 2.162023305263696127e-01 6.604055926415543232e-02 1.079002856793995491e-01 2.895492102702768911e+00 3.323120054358516540e-01 6.270265230082482377e-01 8.561853283333008546e-01 3.826244540919097936e+00 1.152599768805310676e+00 3.101177255133937383e+00 5.024435071171052591e+00 4.463123143520095759e+00 3.093857091296093653e+00 2.285975203283064250e+00 5.119615114908011577e+00 4.146237734228534144e+00 5.090489469988344062e-01 5.364191916782455216e+00 7.720882868208208683e-01 6.192091614949544187e+00 2.795210472514130906e+00 5.115821803292252667e+00 3.922912799092541092e-01 3.519343333168443611e+00 2.210402152169622381e-01 2.445148018269806212e+00 2.304886572771457920e-01 2.727036323606727430e-01 1.223873288898581491e+00 4.978073580118660413e-01 4.684952440394442585e-01 4.412203531009308843e-01 2.056953150625971671e-01 6.119920112102193027e-02 1.239168768015515287e-01 9.285306683566975361e-02 1.198257888773073265e-01 1.394852122395841276e-01 1.061639314826460373e-01 2.125108233833838067e+00 7.900847031670289733e-02 8.356285658037425346e-02 1.159505221921537238e-01 1.896150384015864720e-01 2.142717777491174036e-01 2.432556268829917934e-01 2.668872192037241020e-01 1.251370237818690834e+00 1.159416598153020228e+00 2.017928641980259119e+00 2.125068136634812976e+00 1.862744130669261589e+00 1.363842848544561948e+00 9.101294854995948258e-01 9.277080289014224546e-01 6.026267571776015020e-01 4.229583421860204639e-01 6.102929373699662596e-01 5.586599021037399471e-01 5.323432363509491561e-01 6.890829162536139529e-01 7.316498536521054419e-01 6.059556020150068667e-01 2.318866253263927479e+00 6.332635471226750745e-01 4.951938336387640138e-01 1.134119984278846083e+00 1.996877138784679095e+00 2.862087950879435461e+00 3.735406778902387703e+00 3.763076236712626699e+00 2.968757843371759186e+00 2.174481117652448781e+00 1.786591812827344583e+00
7.496544407880837563e-04 3.455429158702891246e-01 2.934119170188936310e-01 3.103396353704104271e-01 2.851116904479601977e-01 3.189455325481091452e-01 3.754466241947429506e-01 2.794589732384398229e+00 1.667560240864945920e-01 1.086208116831111903e-01 8.815004284264327250e-02 2.328799175920422682e-01 5.592651579498767456e-01 5.744904351246515883e-01 5.985908300172493313e-01 5.459304932861664961e-01 5.742878544451934797e-01 5.731076395190214390e-01 4.449523964395070585e+00 3.784462227627071740e-01 2.724380745916591962e-01 2.695255876414422991e-01 1.421310163810549865e+00 2.189420366055272904e+00 2.218145200637381409e-01 1.892118213786456449e-01 1.815580246477183635e-01 1.505815392946345810e-01 1.496827782987325550e+00 4.624516141144996428e-01 3.196962464748354105e-01 1.242087227008548261e-01 3.135071091814919608e+00 1.292871394705165322e+00 1.689003763594862040e+00 1.679103476435267028e+00 1.124886520860513661e+00 5.553316580243641276e-01 3.820189800484816156e-01 9.423289471643480075e-01 1.290126149040464965e+00 7.280245374349960663e-01 2.616620585193616400e+00 5.973267767097474312e-01 3.842679473718741079e+00 2.341223280633429216e+00 4.162208549377688804e+00 1.935108428431770722e-01 3.153199700467869349e+00 1.431827484935781492e-01 2.957117661202241177e+00 3.187772071146528496e-01 1.418523383892925094e-01 1.444627150033436891e+00 9.117644784734159347e-02 2.501187920182789542e-02 2.546498310974836671e-02 8.147445755365925746e-02 1.348287314905853296e-01 3.098730596783842439e-01 2.529331244463544071e-01 3.605474467825555696e-01 2.015158415797718428e-01 6.186097082947192988e-02 1.582170933425159909e+00 3.742638394448677408e-01 1.591237805174403053e-01 2.938037942313247441e-01 3.484428712868907763e-01 2.005804065637270817e-01 2.459315333965196304e-01 2.702950234833483290e-01 4.048005428323807608e-01 2.562196850853351027e-01 3.276760602239474074e-01 4.951777750171455494e-01 3.360995433195700377e-01 1.671706206058743982e-01 9.489631607726163598e-02 1.627261832297818012e-01 4.372559208598702507e-01 4.970886997021392584e-01 5.340171694288390336e-01 5.573822596445181521e-01 5.898907128636077246e-01 6.536495137100829522e-01 6.935283699308366634e-01 7.462079428107124546e-01 2.055775411852397649e+00 7.424390253794156402e-01 8.303052265212056415e-01 1.091323861458268762e+00 1.313881317015902939e+00 1.288402264366666827e+00 1.271782699164249575e+00 1.315175731090356015e+00 9.989654620263872520e-01 7.265857261042533155e-01 6.409401511548552532e-01
3.809523710376675441e-04 1.721687477991042936e-01 1.367559336500113465e-01 1.887200784045539315e-01 2.533943402376932497e-01 2.840356496793060015e-01 2.599721829373249360e-01 5.709557080482766667e-01 3.581938317223547913e-02 2.668973732291354817e-01 1.460087720151510560e-01 1.687408676865445600e-01 9.961707393122867793e-02 1.517505124664050159e-02 2.715790759880728489e-01 1.838994584928523024e-01 2.387205331959937615e-01 1.365020318083446926e-01 5.436981748821026805e+00 1.795646822164184420e-01 2.488903821512966075e-01 6.715399115979558964e-01 1.543250671744198721e+00 2.965053153267389163e+00 4.805118304397680840e-01 3.522624371069618676e-01 3.154111601166268430e-01 2.880521782403180353e-01 3.729953152180141007e+00 2.241773787535487339e-01 2.004070731394294036e-01 1.555695000912206694e-01 3.584418480034369470e+00 1.344138001280057004e+00 1.655326208378248509e+00 2.141832920841467924e+00 2.156412880579751778e+00 1.946545567802551169e+00 2.062248834383084706e+00 5.269542539189034258e+00 4.977649505761601034e+00 1.854950578604953049e-01 4.500150167006403912e+00 4.364738108072260259e-01 4.288106216686347949e+00 2.326181217050333316e+00 4.075794002001754457e+00 4.764631616179062501e-01 3.786128207639457788e+00 8.314325687380682561e-01 4.019987153057909879e+00 6.505345293885010927e-01 6.383755312242085367e-01 2.136113484537389695e+00 6.368168813622153701e-01 5.727484403838333238e-01 6.246674955948371410e-01 5.888618478272586998e-01 2.492189003541914749e-01 9.352019215330313606e-02 5.597778869831793874e-02 4.102394053666001683e-02 1.283789272791699687e-01 3.405796856435348574e-01 1.768654943527983248e+00 5.803206026659903927e-01 4.896910716937186159e-01 4.108798596725161678e-01 2.413642942675923442e-01 2.985966828162751607e-01 3.195110917782832960e-01 3.889157092853128272e-01 3.850946505739537562e-01 4.995925321680912967e-01 6.038701302734041931e-01 7.458548481692709453e-01 3.940869082513260291e-01 2.853821714185302283e-01 5.077343911382576902e-01 5.559900292962447477e-01 6.429944994523333346e-01 8.944946823821274817e-01 8.256062168663159673e-01 6.601715162893558864e-01 5.691951960541450362e-01 6.672175367632217080e-01 7.637071165702216113e-01 8.613610072306767673e-01 2.529406821231873881e+00 7.837685389755187915e-01 8.052169782999601955e-01 9.000816405297648037e-01 1.057048595215764220e+00 1.250783341138532734e+00 1.264600078120462046e+00 1.345039667006561412e+00 1.265572536872068499e+00 1.134566555066560012e+00 8.929461519747112774e-01
7.993109850909951202e-04 2.241975696499645399e-01 2.190006980232317157e-01 2.472660474678142206e-01 1.867809625703528709e-01 1.942658221572771127e-01 2.243647952477547391e-01 3.628923007914177656e-01 2.037838908966169149e-01 3.899732014332145114e-01 2.111783666672279181e-01 4.984358164279960035e-01 2.448259593742227180e-01 2.950669905409952221e-01 3.258389817072276928e-01 2.652389401251963874e-01 5.015409666912861164e-01 2.149443812758418115e-01 5.485411854986455005e+00 1.491229640120001476e-01 3.354423553156557491e-01 5.188689403519302079e-01 1.288820815804501807e+00 2.218365030447920994e+00 1.992272020252004727e-01 3.492379172155560818e-01 3.478157040572470438e-01 5.841942444826495606e-01 2.329987947121279213e+00 5.956543144257452349e-01 7.720637995913230966e-01 9.370768914193549071e-01 1.418361027035784483e+00 1.371499889940050565e+00 2.135624246840084339e+00 3.363066633784814741e+00 3.531738602647301217e+00 2.741196390619560663e+00 2.278080774605637959e+00 5.705527277277128384e+00 4.332148414213220278e+00 5.468554337261708476e-01 3.987089777009098501e+00 7.753373672586276744e-01 4.118940513587219243e+00 2.028013153016776204e+00 3.319992765730670925e+00 7.069532799843475379e-01 3.645297606971278803e+00 7.977518888802856978e-01 3.899021666811379738e+00 8.331507098309672843e-01 1.189638049651920326e+00 3.174449788022017049e+00 8.237191826570756659e-01 4.858912556119461823e-01 2.326129049290102391e-01 1.104696777482537667e-01 3.803625595009565430e-01 6.167081941082994678e-01 7.425051906576374261e-01 9.371732226998152893e-01 9.014245907982757489e-01 9.432356148966557496e-01 7.720794354385962510e-01 1.136377787202707212e+00 1.011037458766023800e+00 7.458520298587505426e-01 4.868444760435287622e-01 3.936541808764687511e-01 3.417193477923995415e-01 2.997685347235789499e-01 4.102268838122044015e-01 4.748568970709897696e-01 1.576140135561709676e-01 1.146036515684991375e-01 2.440914519849301245e-01 3.791804033216827352e-01 5.802519188055618171e-01 2.789314164407881158e-01 1.482149687649428338e-01 2.377384839086158774e-01 5.203265421953882086e-01 5.984511209752410021e-01 8.322472354132911532e-01 1.066617071972162822e+00 1.144740254674978974e+00 1.183774864282927330e+00 1.266067210201728743e+00 7.151212615950920393e-01 7.033846575612452412e-01 9.247486378976951249e-01 1.206043311852247557e+00 1.174736450486896455e+00 9.304774710515734126e-01 5.817510925001529998e-01 2.545837757883957497e-01 3.183450328480817992e-01 6.959733767152049833e-01
4.115321011386566838e-04 2.129235292926963674e-01 1.655491495869634011e-01 2.085537899132418604e-01 1.297718277377505336e-01 1.591493482368757095e-01 1.903574573548794668e-01 5.739541240550214418e-01 2.320651485298166894e-01 1.292606910089323657e-01 6.116991866900501479e-02 1.080498784550158464e-01 1.817522984176649092e-01 1.345702673356973800e-01 8.430678694854000510e-02 1.191916162399646179e-01 1.138512661285193961e-01 7.061467315809992484e-02 3.165388774838827413e+00 3.095393457484678090e-01 2.042399066664730423e-01 2.033189528834624393e-01 1.396721761380870230e+00 2.607050177572737493e+00 1.859355902822450168e-01 3.320751712890871454e-01 1.042203615483024703e-01 2.658296987941874412e-01 3.606647572367619237e+00 1.980633921476542270e-01 2.685472067824848375e-01 2.785413521852387331e-01 5.494390446329309619e+00 2.074030227930433234e+00 3.578453200404019707e+00 4.796853179471817441e+00 4.272445003674635089e+00 2.979787568458953650e+00 2.390199574037623176e+00 5.234930715968967085e+00 4.442541841551756576e+00 3.180692333044062847e-01 4.989515882743825514e+00 3.086532085724243979e-01 5.508066178499634979e+00 2.836053279632873458e+00 4.970083414916190101e+00 3.035997834765894465e-01 4.302450948359609839e+00 5.060431056170615616e-01 4.605891554386698061e+00 4.631177927580453768e-01 9.048045020754674761e-01 3.529939580893730611e+00 2.448397218359875949e-01 3.090305534043893410e-01 3.407782241977027615e-01 4.017809638015005236e-01 4.152324077829965265e-01 4.178640381643758950e-01 4.146583411235426064e-01 3.849942003955091896e-01 3.597697018856049755e-01 3.587437005737977302e-01 9.383687706017677099e-01 5.052498823903200931e-01 5.414114648276188158e-01 5.899102386640809881e-01 6.186190813268545030e-01 6.865639852749821914e-01 7.144842959382190495e-01 5.071068938876681642e-01 3.130697978907410195e-01 2.959068955963680136e-01 3.095151509112230581e-01 2.194595302320574148e-01 2.938626915299311082e-01 5.120327483203382934e-01 4.898062326352669582e-01 4.564882927372045929e-01 4.292418001923336557e-01 4.405289055442648816e-01 3.614524489599159618e-01 2.713253698374376577e-01 1.319127564035412203e-01 9.802441994853144935e-02 1.209568851278641222e-01 2.220169179271246074e-01 2.700728799198482299e+00 1.905739037771252142e-01 1.256721338008630062e-01 8.086353081425963485e-02 1.613970287801977654e-01 2.617402872365199862e-01 3.553021698275393159e-01 4.586824379326809309e-01 5.589049156039982424e-01 6.644087389189277104e-01 7.794180987984006270e-01
6.606472796261163077e-04 2.219292032881668431e-01 1.570395028417398697e-01 2.497568887958794004e-01 1.496975290604218578e-01 2.902617640369928864e-01 2.339221294539088891e-01 4.808518021073305171e+00 3.774908736227478023e-01 3.827594957485409011e-01 3.837532041359635882e-01 4.181561171009106070e-01 3.617186424520763555e-01 3.030212074424060154e-01 3.247972938967122469e-01 2.677721896924564193e-01 4.153374087189621311e-01 5.903574929546395733e-01 3.452818618891495994e+00 7.739605961001697620e-01 6.009732448203489730e-01 3.918197208620254335e-01 1.591118598902126591e+00 2.388338183501424794e+00 2.875009663594204068e-01 6.141333124038581559e-01 6.025795218301827072e-01 6.083792644363642532e-01 2.764794216076893907e+00 4.405458025594524707e-01 6.180973691317092067e-01 7.671040560086203053e-01 4.435254913329843340e+00 2.334752890973454953e+00 4.186152066072454048e+00 5.538008855442382306e+00 4.861633146013450535e+00 3.553896990692617663e+00 2.792357774388334768e+00 5.444591095123803903e+00 4.486322074290034045e+00 6.292147818332819442e-01 6.477191618906815940e+00 6.063751680105966546e-01 5.936367325042871457e+00 2.836688858136219071e+00 5.364229256068134610e+00 6.443359143634481701e-01 5.067146881626618971e+00 7.508803411058349031e-01 5.529812021011800915e+00 1.001560729829490182e+00 1.220494144518823321e+00 3.098620856498202070e+00 8.414456154305985924e-01 9.491371499336576090e-01 1.200923210825068921e+00 1.486575180533672436e+00 1.665381790821037322e+00 1.713823005724732340e+00 1.464268919707971239e+00 1.213625411349905869e+00 9.538714693717724735e-01 8.095479288452800404e-01 1.532103347413444006e+00 4.636094940852663049e-01 4.589577150325025445e-01 6.193370786984997434e-01 7.940869978035612897e-01 9.666142344547413723e-01 1.167060832950465254e+00 1.521220655392720777e+00 1.293038662097046432e+00 1.297971624190623174e+00 1.037298422674290288e+00 1.122092283431702642e+00 9.676088879155497757e-01 1.067117325043689835e+00 5.832060794956551719e-01 2.667322096382283569e-01 7.582712613835620452e-01 9.522955213214848724e-01 1.141518913549669723e+00 1.315894703735858151e+00 1.282891216957316338e+00 1.249077773812046654e+00 1.323063771111668840e+00 1.540241056110833506e+00 2.601469454416163618e+00 1.731193334987431109e+00 1.531763340935049955e+00 1.321576604132040256e+00 1.016386993416825701e+00 8.433096655738571146e-01 8.805873306300608938e-01 9.764698089851898688e-01 1.120412793132478324e+00 1.260103508046469090e+00 1.465968094456122195e+00
8.573489966692642277e-04 2.124897197911278790e-01 2.663542365458712591e-01 3.952259902487014753e-01 2.889062190309157341e-01 2.663651861165550194e-01 2.397133671397536636e-01 3.251647923307724675e+00 3.950579649228995738e-01 4.097345074069247417e-01 4.345595266393751377e-01 3.389769041839625907e-01 2.908241446123125962e-01 2.668895277025576940e-01 2.533814609351983105e-01 2.830022046964546512e-01 2.945528173520710613e-01 3.926432317006086636e-01 2.787580244367368731e+00 5.620125595894995829e-01 5.112777504677696871e-01 4.256481947596796322e-01 1.255203756931299264e+00 1.741668928278359729e+00 2.678036120945913590e-01 3.192851281517857798e-01 2.957168935308261415e-01 1.335144877635451865e-01 3.575833050889581699e+00 5.273953614006309243e-01 7.174198182027557991e-01 7.351798293447255883e-01 4.452342301021224635e+00 1.670070387979187387e+00 3.146118215268479901e+00 3.670672529144652696e+00 2.577841201449004860e+00 1.338675308778280337e+00 8.470809809076116359e-01 1.687372892342203334e+00 1.600575206699374142e+00 1.163586493714565823e-01 2.811823993714682501e+00 7.563917726673817787e-01 4.642221086510891048e+00 1.832502709529036489e+00 3.465678664424618471e+00 7.438347762036533473e-01 2.600401435752294876e+00 1.524975240146543010e-01 2.207642595056287238e+00 6.794039229925683543e-01 5.788809114270854206e-01 1.359051904988982207e+00 7.332422244841250158e-01 8.350715196429568943e-01 8.118805059658886769e-01 5.918989099976782464e-01 7.167476255820364184e-01 8.066573209257178467e-01 7.877435987298784248e-01 7.002950022113276773e-01 5.888280866192642238e-01 5.688140767522712471e-01 8.557238664735392630e-01 5.954704098504159937e-01 8.737159594776571225e-01 1.040909545705014594e+00 1.163075431431394025e+00 1.155901098206087774e+00 1.125588040568769266e+00 1.064046070872135763e+00 9.372943276874678986e-01 5.767690249078646358e-01 8.340703062891482444e-01 6.572033602602510571e-01 5.048105138981155982e-01 4.179294307649469853e-01 6.076952972532485564e-01 6.106836144574679937e-01 7.209342188557947839e-01 1.045068135740207849e+00 1.693950969951982355e+00 1.634649347092496541e+00 1.077131944542016662e+00 7.944030978581436697e-01 9.184754744338256005e-01 1.667693169650332541e+00 6.952017936108022544e-01 8.567009699201522110e-01 5.892703518394976081e-01 1.214384468316747068e+00 2.132829929280261272e+00 3.071873819782063197e+00 3.435333735159031399e+00 2.922720297876602924e+00 2.202033506973140486e+00 1.830665010066611531e+00 1.827192015998180263e+00
8.659625498943800993e-04 8.673233173099715795e-03 3.659218547383712439e-01 4.798414133559513184e-01 4.667760220827787410e-01 2.128556977721518528e+00 2.874924548474423469e-01 3.499909412895784167e-01 4.247734859627588788e-01 4.660105998843608877e-01 5.770317042299160093e-01 6.203791482580449657e-01 3.124955422108453007e+00 4.679700946003819695e-01 2.512127274358709972e+00 8.061314376979400453e-01 4.448267458379171480e+00 5.073026752573709386e-01 4.306041087429519632e-01 2.333558825032150175e+00 6.513025372227317922e-01 4.727045721281451507e-01 3.546003064480868217e-01 4.187980079934395805e-01 3.184492561765720486e-01 3.061391563952266637e+00 5.113188271653726913e-01 1.100706869624587636e+00 3.655453565411509453e-01 3.846770240661026574e-01 3.558285255736867714e-01 4.512227114218556046e-01 5.607550906695807358e-01 3.513942288374142908e+00 1.279538614676314134e+00 1.081492318544430287e+00 9.083776317142199241e-01 6.436132775839541464e-01 1.991737247639412622e+00 1.634272817911260223e+00 2.086953925910056407e-01 2.580740812831063269e-01 2.772340077256960078e-01 3.193282562009405745e-01 1.192777990378347752e+00 9.814195480014282769e-01 9.230392210592285318e-01 6.092642068779181574e-01 5.643741258375662984e-01 3.451306464963756482e-01 2.585311632353919808e+00 4.665125472597227430e-01 3.658437434235703445e-01 1.646865579839293103e-01 7.444905139436340524e-02 1.477262116874048237e-01 2.448939515855262095e-01 6.319410871941422148e-01 6.766200445081684833e-01 3.248930491691760292e+00 7.908168633341928766e-01 1.155992193817230396e+00 1.510492832376721939e+00 1.642040918502576829e+00 1.721583332062368354e+00 3.115480145942760348e+00 1.411001308138408294e+00 1.197596976387025114e+00 1.089284364778541736e+00 1.270427244418144808e+00 1.899839157639056642e-01 1.850527000343974993e-01 4.449098125691137162e-01 1.134037894019084947e+00 1.785107276367651652e+00 2.311443377977816294e+00 2.231477474556531782e+00 1.210142605694385587e+00 3.119724663175621693e+00 4.301535218744089173e-01 5.496750285149358817e-01 4.807439833726724343e-01 5.807566717607004492e-01 6.879464307822245051e-01 7.136407370324981958e-01 7.331664725308359998e-01 3.163326643984016417e+00 4.324798695637899648e+00 3.599462221907512749e+00 3.600095497414226298e-01 3.086100684511555059e+00 7.883726832212766267e-01 2.892752009727635354e+00 2.188849563492779815e+00 2.051583189052835987e+00 2.128183250801320092e+00 1.742102038894767446e+00 2.225500412569408670e+00 1.385913345264610408e+00
3.662186419670875851e-04 1.731067608680683101e-01 2.230822686079713957e-01 2.440171728344601720e-01 5.089114247298077709e-01 1.213206596236847679e+00 3.498563055948649692e-01 3.695838990053432194e-01 4.312256365739980946e-01 4.865674052862217769e-01 5.254473377103027198e-01 3.570113861639979680e-01 3.549949070107435212e+00 5.490128388314523544e-01 3.201122930343773820e+00 1.423750866627854772e-01 2.298197710917140757e+00 7.085174403342067162e-01 5.245561661642601514e-01 8.465239227477636685e-01 2.084491401280559875e-01 2.208289499188979543e-01 2.139331288286407395e-01 5.688351606248107650e-01 2.473092150532109623e-01 1.656924122389020315e+00 6.651006060276561938e-01 1.200670253628461248e+00 3.011647545499139267e-01 2.641636938185080719e-01 1.899639612708515779e-01 5.276337265450669056e-01 5.766240257155408333e-01 1.266257160723307296e+00 5.059882911990782883e-01 5.004964038236584534e-01 5.618529233767821651e-01 5.738296633532912194e-01 1.967339601444635822e+00 1.531428648757692912e+00 6.585996704763952270e-01 7.562199239482696456e-01 8.333648314169473936e-01 9.168884427304129225e-01 4.008430135222369017e+00 7.845239194240802849e-01 5.654585632561672792e-01 4.765631418026024524e-01 4.033965843281780983e-01 4.461724069043594421e-01 3.638880909694461874e+00 5.206923783430281727e-01 4.884532453229882276e-01 3.872304209805156883e-01 3.750336090371096942e-01 1.840533838182880355e-01 2.405292989596940600e+00 1.535942891833743884e+00 1.029665653917616330e+00 3.386023117751227218e+00 1.179173168747689404e+00 1.373289139030361206e+00 1.049889567769647813e+00 9.263514871674806139e-01 1.146072693566114964e+00 4.338942944306451110e+00 1.445899712848228491e+00 3.801065111212240666e-01 2.055785328627002251e+00 3.049436023001473650e+00 5.381638381223317058e-01 7.107694742528468668e-01 6.311100239211533403e-01 5.236335097589900345e-01 9.872862789800743721e-01 1.824900225982926560e+00 1.748814698128864809e+00 9.010684762937525294e-01 1.033970176294819909e+00 8.523665365489234702e-01 9.057926315291369157e-01 8.075667747833680243e-01 7.371446427837926585e-01 5.906717112275873260e-01 4.401386869713003192e-01 3.805841921423493979e-01 2.585187375659637521e+00 2.527357055866919833e+00 1.801681473863442351e+00 4.284368179748331840e-01 1.708713301833413967e+00 6.135149153134907829e-01 1.522942453098588667e+00 8.885451877576944213e-01 1.817947324114524754e+00 2.245282398486085462e+00 1.890207584687290943e-01 1.540651878922467910e+00 5.051294977424068966e-01
