Odometry ATE: 0.706875430279472
DR ATE: 0.5060219230048815
DR-LC ATE: 0.5086010025968352
Odometry RPE: 1.2172032715440262
DR RPE: 1.1047508508227881
DR-LC RPE: 1.1045990323035217
