Time,header.seq,header.frame_id,child_frame_id,pose.x,pose.y,pose.z,orientation.x,orientation.y,orientation.z,orientation.w,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1742480505.0959387,15,odom,base_footprint,0.4724406217152971,1.4105271999444635,0.0,0.002929497975856,0.0097822323441505,-0.0948637500405311,0.9954379200935364,0.0,0.0,0.0,,,
1742480508.0961614,45,odom,base_footprint,0.6477844628855186,1.3760057039716402,0.0,0.0028182775979606,0.0098148529997307,-0.1061561985152143,0.9942970609172574,0.1291879415512085,0.0,0.0,,,
1742480511.095759,75,odom,base_footprint,1.0074240427695758,1.2852860990415782,0.0,0.0026227770765721,0.0098688939822098,-0.1258841816599486,0.9919924176321628,0.1148103922605514,0.0,0.0,,,
1742480514.0957208,105,odom,base_footprint,1.366444757417557,1.18374585122125,0.0,0.0022570180221584,0.0099589104661675,-0.1623842112372443,0.986674795346854,0.1284281015396118,0.0,0.0,,,
1742480517.095629,135,odom,base_footprint,1.7118836164883362,1.0524002628053597,0.0,0.0019451108997616,0.0100244985716552,-0.1930982491301877,0.9811263170533924,0.1292038857936859,0.0,0.0,,,
1742480520.0959284,165,odom,base_footprint,2.050662107488193,0.8991580893631765,0.0,0.0016122362238662,0.0100833884376207,-0.2254675219933238,0.9741971978804334,0.1294144093990326,0.0,0.0,,,
1742480523.0955994,195,odom,base_footprint,2.3809164376618304,0.7346458101434401,0.0,0.0014976825983639,0.010101038306038,-0.2365104561476438,0.9715753125541692,0.1284624636173248,0.0,0.0,,,
1742480526.095827,225,odom,base_footprint,2.4402293085737448,0.7010399923190658,0.0,0.0099134387860619,0.0024490323518672,0.8090587916173154,0.5876390520877826,0.0143540194258093,0.0,0.0,,,
1742480529.0960548,255,odom,base_footprint,2.195780185239036,0.7687963299308924,0.0,0.0099517516155961,-0.0022883766750625,0.9871813989778694,0.1592754511655668,0.1435176730155944,0.0,0.0,,,
1742480532.0964017,285,odom,base_footprint,1.8393150150267312,0.9134709298902172,0.0,0.010081356867073,-0.0016248913022751,0.974479430143313,0.2242445630544073,0.1141488030552864,0.0,0.0,,,
1742480535.0958548,315,odom,base_footprint,1.5011808668808355,1.1074743123563888,0.0,0.0101676759725525,-0.0009446657306517,0.9572334223559098,0.2891365749203835,0.1291864812374115,0.0,0.0,,,
1742480538.095558,345,odom,base_footprint,1.192336478929466,1.3250885234065262,0.0,0.0101961333608242,-0.0005593679591978,0.94561087704457,0.3251397438746866,0.1148258671164512,0.0,0.0,,,
1742480541.0956686,375,odom,base_footprint,0.9059881048799412,1.5729136230715484,0.0,0.0102096493114917,-0.000192584947092,0.9333154055371712,0.3589124372585656,0.1148152723908424,0.0,0.0,,,
1742480544.095694,405,odom,base_footprint,0.6378261312498885,1.8336346948536104,0.0,0.0102076076143956,0.0002806685162626,0.915683465066096,0.4017705509820823,0.128427505493164,0.0,0.0,,,
1742480547.095607,435,odom,base_footprint,0.3969036707659198,2.1251041946635545,0.0,0.0101768582054516,0.0008399911259184,0.8922741906072366,0.4513785025985389,0.1291853338479995,0.0,0.0,,,
1742480550.0957131,465,odom,base_footprint,0.1809645244563987,2.422080744087631,0.0,0.0101684573351501,0.0009362176289313,0.8879646300090486,0.4597984337563489,0.1292053014039993,0.0,0.0,,,
1742480553.095861,495,odom,base_footprint,-0.0214175993447202,2.743450459015284,0.0,0.010108764626066,0.0014446126679098,0.8638070994929872,0.5037192459072916,0.1148073002696037,0.0,0.0,,,
1742480556.0958958,525,odom,base_footprint,-0.1880560177712396,3.088992039260328,0.0,0.0099969762759396,0.0020819446111242,0.830170149881431,0.557416635989401,0.1291748434305191,0.0,0.0,,,
1742480559.0956402,555,odom,base_footprint,-0.1994208031065638,3.126995389848433,0.0,-0.0052072637865408,0.0087839872428681,-0.7962270246073607,0.6049118192900577,0.0,0.0,0.0,,,
1742480562.0956051,585,odom,base_footprint,-0.1352344453688396,2.8214476140818,0.0,-0.0031793988664751,0.0097038884408955,-0.6461724612498938,0.7631231448161905,0.1291796863079071,0.0,0.0,,,
1742480565.095605,615,odom,base_footprint,-0.0802890279725846,2.4500879208200708,0.0,-0.0033897377725714,0.009632429904167,-0.6626199766097391,0.7488862065959065,0.1291819661855697,0.0,0.0,,,
1742480568.095617,645,odom,base_footprint,-0.0469116098578457,2.07465079385199,0.0,-0.0036796922958343,0.0095254339866206,-0.6849800889903223,0.7284902617871486,0.1290643066167831,0.0,0.0,,,
1742480571.095587,675,odom,base_footprint,-0.0395047358749187,1.790233325004944,0.0,-0.001192395826995,0.010141608364419,-0.4820490262788193,0.8760847676426867,-0.0143463648855686,0.0,0.0,,,
1742480574.0956626,705,odom,base_footprint,-0.0218222200399946,1.88561262429026,0.0,0.0088825043466907,0.0050373747683202,0.6201122961300338,0.7844466355465077,0.1284104734659195,0.0,0.0,,,
1742480577.0956936,735,odom,base_footprint,0.0823908591927486,2.2466262129639776,0.0,0.0086085478001618,0.0054924432448426,0.5784827378857618,0.8156307410832988,0.1148302182555198,0.0,0.0,,,
1742480580.095771,765,odom,base_footprint,0.2212234536827436,2.594659813847815,0.0,0.0085137922424921,0.0056382062464201,0.5645129244477832,0.8253610979221819,0.1147864162921905,0.0,0.0,,,
1742480583.09575,795,odom,base_footprint,0.379358551628759,2.942712037012842,0.0,0.0081744922531064,0.0061197797696806,0.5159783114571151,0.8565408139357764,0.1291191577911377,0.0,0.0,,,
1742480586.0957131,825,odom,base_footprint,0.5787196894727933,3.2666109356303235,0.0,0.0078142073352225,0.0065735980823019,0.466563162695455,0.8844289677795002,0.1284226328134536,0.0,0.0,,,
1742480589.0955942,855,odom,base_footprint,0.6253009071525759,3.3287517079848765,0.0,-0.0093138149225061,0.0041865116284075,-0.9992836801108664,0.0364405062530953,0.0,0.0,0.0,,,
1742480592.0957737,885,odom,base_footprint,0.2953675934900314,3.228106672524671,0.0,-0.0088767828061282,0.0050474503502576,-0.991375209177959,0.130655954549558,0.1291880011558532,0.0,0.0,,,
1742480595.0956051,915,odom,base_footprint,-0.0692996590123481,3.1420287245360847,0.0,-0.009070253924566,0.0046908977572937,-0.9957823543298444,0.0911772265272993,0.1148123741149902,0.0,0.0,,,
1742480598.0958402,945,odom,base_footprint,-0.4490655472056364,3.0938031001846618,0.0,-0.0093256796118707,0.0041600153608162,-0.999383242654513,0.033599376977098,0.1435026377439499,0.0,0.0,,,
1742480601.096113,975,odom,base_footprint,-0.5958211593255514,3.0881494863193195,0.0,-0.0034656008694108,0.0096053963291177,-0.6685056432767253,0.743637000652247,0.0,0.0,0.0,,,
1742480604.095925,1005,odom,base_footprint,-0.5543625109998971,3.120624096148174,0.0,0.0077620974710482,0.0066350486716705,0.4595703690109729,0.888082687455969,0.0143545297905802,0.0,0.0,,,
1742480607.0956829,1035,odom,base_footprint,-0.5723105895480096,3.097441950212318,0.0,-0.0073897927764189,0.007047339267204,-0.930202889984033,0.3669037575403816,0.1436403691768646,0.0,0.0,,,
