Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1743174312.0265949,163,1743174312,25875969,world,2.6552393436431885,2.4367501735687256,0.0932447016239166,-0.0086041968315839,-0.0059126652777194,-0.3918299078941345,0.9199784398078918
1743174315.0063171,321,1743174315,5887916,world,3.0253055095672607,2.020108938217163,0.0962620005011558,0.0017736124573275,-0.0085657825693488,-0.3424901962280273,0.9394806623458862
1743174318.0065455,492,1743174318,5877776,world,3.01175308227539,2.0956385135650635,0.0947989821434021,-0.0003352895146235,-0.0125071881338953,0.7528969049453735,0.6580196022987366
1743174321.0065646,648,1743174321,5899817,world,2.9411025047302246,2.6893861293792725,0.0925293713808059,0.0054265679791569,-0.0122295934706926,0.7500036954879761,0.661298394203186
1743174324.017332,817,1743174324,15897070,world,2.903233528137207,2.9273953437805176,0.0924692153930664,-0.0003097968292422,-0.0127157755196094,0.9921867847442628,0.124111957848072
1743174327.006677,982,1743174327,5868356,world,2.8462302684783936,2.6627326011657715,0.0929673910140991,0.0026626612525433,0.0070440098643302,0.7718937397003174,-0.6357069611549377
1743174330.016603,1143,1743174330,15883096,world,2.724522113800049,2.078449487686157,0.0939180478453636,0.0037872116081416,-0.0080268317833542,0.7767568230628967,-0.6297380328178406
1743174333.006722,1305,1743174333,5892996,world,2.597534656524658,1.4996529817581177,0.0964999049901962,0.006869797129184,-0.0097019402310252,0.7761886119842529,-0.6303887963294983
1743174336.0169032,1464,1743174336,15929600,world,2.467082500457764,0.9143771529197692,0.0990010350942611,0.0050411317497491,-0.0141720212996006,0.7791479229927063,-0.6266596913337708
1743174339.0067413,1615,1743174339,5923990,world,2.313470363616944,0.3481100499629974,0.115540973842144,-0.0878213867545127,-0.0135348765179514,0.7698530554771423,-0.6320052146911621
1743174342.0066772,1778,1743174342,5888594,world,2.328678607940674,0.3671442568302154,0.0984540283679962,0.0146811762824654,0.0075809122063219,-0.4696849584579468,-0.8826795220375061
1743174345.0167012,1936,1743174345,15901329,world,2.354193210601806,0.4071166217327118,0.0993861854076385,0.0068804686889052,0.0255087018013,-0.9900304079055786,0.1383538693189621
1743174348.1867173,2074,1743174348,185904198,world,2.2405941486358643,0.2561850249767303,0.0985780507326126,0.0009128728997893,0.0118343131616711,-0.4774237275123596,0.8785930275917053
1743174351.0167968,2220,1743174351,15905914,world,2.265352725982666,0.2593445479869842,0.0994619354605674,-0.0046081487089395,-0.0116245653480291,0.6053269505500793,0.7958787679672241
1743174354.016719,2382,1743174354,15892004,world,1.99053955078125,0.3931917250156402,0.0984226912260055,-0.0037067360244691,-0.0110271172598004,0.9769164323806764,0.2133046984672546
1743174357.016884,2553,1743174357,15909028,world,1.4571195840835571,0.6614455580711365,0.098141111433506,0.0228170286864042,-0.0138107212260365,0.9742670059204102,0.2238136827945709
1743174360.0167055,2705,1743174360,15884238,world,0.9253056049346924,0.9324381947517396,0.0962107926607132,0.0176917444914579,-0.0087282313033938,0.9725346565246582,0.2319205999374389
1743174363.0371368,2868,1743174363,35884193,world,0.3940454125404358,1.2020058631896973,0.095676802098751,0.0171801876276731,-0.0190619733184576,0.9716612696647644,0.2349804490804672
1743174366.006672,3033,1743174366,5910894,world,0.0393864288926124,1.3917136192321775,0.0963689386844635,0.0180860310792922,-0.0041905418038368,0.9925247430801392,-0.1206238493323326
1743174369.0267434,3192,1743174369,26002888,world,0.1597385257482528,1.2607097625732422,0.0953094288706779,0.0019236379303038,-0.0132058952003717,0.3892411291599273,-0.9210392236709596
1743174372.0063858,3356,1743174372,5908909,world,0.1949978023767471,1.2006274461746216,0.0946824327111244,-0.0032317922450602,0.0178674217313528,-0.6913414597511292,-0.7223000526428223
1743174375.0166712,3527,1743174375,15893538,world,0.0344205200672149,1.4768112897872925,0.0956843197345733,-0.0076287458650767,0.0210737232118845,-0.9777234196662904,-0.2086976468563079
1743174378.0166254,3668,1743174378,15911951,world,0.0671130120754242,1.431287169456482,0.0967682898044586,-0.011196469888091,0.0024190763942897,-0.4498544335365295,0.8930284976959229
1743174381.006408,3821,1743174381,5877481,world,0.4271882176399231,0.9548476338386536,0.0985869839787483,0.0117354448884725,-0.0115023478865623,-0.4694132208824157,0.8828257322311401
1743174384.0166128,3976,1743174384,15890340,world,0.4931538701057434,0.8763026595115662,0.0951075479388237,-0.0033989751245826,-0.0006811452331021,0.5754120349884033,0.8178563117980957
1743174387.016723,4145,1743174387,15870400,world,0.2360700070858001,1.1354331970214844,0.0947525352239608,0.0133325522765517,-0.0187896694988012,0.9250069856643676,0.3792511522769928
1743174390.0065446,4309,1743174390,5865289,world,0.0430604070425033,1.3596148490905762,0.0993203967809677,0.0268384553492069,-0.0180888138711452,0.968639612197876,-0.2463527619838714
1743174393.0766306,4438,1743174393,75892629,world,0.1447267681360244,1.0511512756347656,0.0916195437312126,-0.0816777423024177,-0.0654467269778251,0.5531497001647949,-0.82648104429245
1743174396.0064054,4602,1743174396,5862732,world,0.2058697938919067,0.8413597345352173,0.0935596004128456,0.002705656690523,0.0021390854381024,-0.1630874574184417,-0.9866056442260742
1743174399.0064542,4760,1743174399,5875342,world,0.2568873465061188,1.20525860786438,0.0960119441151619,-0.0086691612377762,0.034049030393362,-0.6634584069252014,-0.7473878264427185
1743174402.0368652,4931,1743174402,35915432,world,0.339070200920105,1.8018940687179563,0.0985987931489944,-0.0138764698058366,0.0091697825118899,-0.6610843539237976,-0.7501271963119507
