8.645736500163258035e-04 2.673335100574273510e-02 1.435978294872211347e-01 3.505980305181394252e-01 3.155355271043396859e-01 5.036621611977729618e-01 7.304907301543532849e-01 8.197930605276227967e-01 9.823140075358545165e-01
6.839724898690919375e+00 5.885104927508941763e-01 8.309046572177487544e-01 1.030015208778020552e+00 1.089571495243095267e+00 1.161748967111418063e+00 1.203883572587288731e+00 1.267287246772226039e+00 1.411495742917092011e+00
5.544820559769108925e+00 5.846882641944474379e+00 1.154125493328022944e+00 1.348105001102516631e+00 1.339037420614668683e+00 1.375398107930232650e+00 1.538359114493898838e+00 1.563574229747286770e+00 1.771656321563144454e+00
4.881939667206864897e+00 5.046873340993926149e+00 5.308880408593879885e+00 1.633232514986935557e+00 1.670270502002349833e+00 1.949828570137260852e+00 1.923101574193553542e+00 2.194686462678414163e+00 2.191398647793417975e+00
4.044259371116078583e+00 4.144684768679629983e+00 4.035852738041656451e+00 4.352059482047560657e+00 2.756375268536976453e+00 3.019875410533075399e+00 3.245751881623532675e+00 3.787902933016700224e+00 4.020321875802950196e+00
3.434933047765936998e+00 3.608553157056894722e+00 3.879987515467753667e+00 4.178527490262724520e+00 4.490481743631690392e+00 4.124257379327071149e+00 4.438239008449036405e+00 4.718214629212270417e+00 4.997663420226491127e+00
2.653058998307950667e+00 2.964961141348755991e+00 3.069120317147183918e+00 3.033166074523793387e+00 3.052439910139924883e+00 3.201585668177982402e+00 4.696009589990546296e+00 5.061512012001943894e+00 5.170232113301765686e+00
2.132785796160183267e+00 2.366757163152349630e+00 2.253794885528907610e+00 2.384187643589725791e+00 2.489608311502760518e+00 2.567779896852792731e+00 2.584504083450166245e+00 5.172757179201491695e+00 5.372190660874082369e+00
1.585014373928145925e+00 1.687195376636919653e+00 1.789925015433442290e+00 1.844626326675223860e+00 1.947573205836862886e+00 1.955923793768234331e+00 1.892380190125910522e+00 1.800395790839262933e+00 5.814941230402666861e+00
8.518538318321245972e-01 7.952482940775491560e-01 6.311433253464624471e-01 6.545612185367798430e-01 7.051971241392240852e-01 7.400761869346120791e-01 7.925693457455336155e-01 8.960323237755902781e-01 9.635591679343120664e-01
2.060678291737580548e+00 2.123511726420446610e+00 2.140867757965161822e+00 2.119815945044073224e+00 2.130783313573095583e+00 2.089375678572986228e+00 1.984765410901475846e+00 2.077544661990640140e+00 2.066398077138963174e+00
6.589491162594690365e+00 8.678378931930357254e-01 8.895624580117470481e-01 9.906255825949348282e-01 9.364769621672723865e-01 1.060734509789121205e+00 1.158114670135541369e+00 1.298508547844590133e+00 1.460030217232322514e+00
6.561554816546734337e+00 6.642343971231608357e+00 1.595588227217180632e+00 1.855910194900170396e+00 2.027407447034853316e+00 2.356735298571892123e+00 2.474876922525762080e+00 2.547809918852610434e+00 2.671053751885002381e+00
5.427884511685449276e+00 5.635714147994283607e+00 5.712423953914064434e+00 2.344603310858776712e+00 2.658040785762284308e+00 3.020157489509720516e+00 3.336153949060506552e+00 3.482930464122126590e+00 3.748832599713551872e+00
4.182263222772845346e+00 4.293559622321125424e+00 4.304426534997785048e+00 4.408511901578101799e+00 3.119243649996417567e+00 3.400908855034255662e+00 3.748479552917596713e+00 3.905565198042959096e+00 4.103666831333579346e+00
3.338980686326101122e+00 3.312090005647660540e+00 3.231709898539706582e+00 3.071382559320204653e+00 2.955606499228834227e+00 5.727397866582307984e+00 5.960488641841268809e+00 6.264673009367451861e+00 6.485819177184296791e+00
2.875941374832781339e+00 2.814324017744908257e+00 2.841668938539474887e+00 2.829653380615153591e+00 2.880391049164540807e+00 2.888641142709779785e+00 5.859911226107415771e+00 6.097633227282014623e+00 6.388509972096699130e+00
2.352600975988432097e+00 2.102820014810555804e+00 1.867583907249046327e+00 1.645651455015442410e+00 1.492301148604692873e+00 1.352361061222949745e+00 1.260604500631085534e+00 6.839811855358233217e+00 7.117582237853636862e+00
1.682292572331897551e+00 1.588918113956268252e+00 1.383088762570425567e+00 1.164645109489681252e+00 9.437610092512668247e-01 7.446747430403118928e-01 5.277659607603911729e-01 3.869939023092397457e-01 7.820558707008545163e+00
1.260560208286188422e+00 1.140965888096790781e+00 1.062190377172072653e+00 1.003468472757334196e+00 9.754191899686006639e-01 9.242809914617232669e-01 9.275955407484522963e-01 8.904297666406115752e-01 9.440888964332446731e-01
