Odometry ATE: 0.317666747965098
DR ATE: 2.7070617714432528
DR-LC ATE: 2.7067375522522847
Odometry RPE: 0.5530890793436412
DR RPE: 3.0189753025886024
DR-LC RPE: 3.0185056483404864
