2.476493300047111559e-02 5.058975451119878536e-02 2.103650859910236037e-01 1.357982188135673229e-01 2.083472237459401688e-01 1.917552353718119384e-01 2.191725708198082045e-01 3.238263312632763125e-01 3.640542240992098444e-01
2.827615192274846728e-02 4.346846390665946858e-02 2.157907806422065256e-01 4.185137019826120075e-01 7.384890178692974372e-01 9.832098029161049357e-01 1.293581424191774243e+00 1.636538419115049381e+00 1.938615909013150729e+00
4.625774412195855084e-02 9.682507951459086437e-02 1.313220695830117912e-01 2.103398417480505378e-01 4.389718684117790981e-01 7.219712531394300026e-01 9.973872444578192331e-01 1.416310941785704491e+00 1.844323748696964360e+00
3.973812296914173980e-02 7.708749681468289594e-02 3.585110792283108250e-01 3.769762871247513414e-01 5.558117827230584229e-01 6.796698743340237048e-01 7.701546447315638089e-01 8.842716527309681940e-01 9.757945528134344126e-01
1.548959327505288613e-02 8.458209279816572557e-02 2.123562120864228575e-01 2.143882060645497800e-01 2.114629381628158888e-01 2.500940450518117641e-01 3.603634384963678161e-01 4.405439324675188839e-01 4.624341908307603166e-01
3.791896841594117468e-02 1.017987232459814095e-01 1.378730511493171385e-01 2.450165124055376786e-01 4.215500749829741989e-01 5.668703953476504909e-01 7.818471019671355826e-01 9.712143942674499320e-01 1.085614014523953896e+00
3.493864469936843603e-02 4.035819469204645488e-02 7.959642984562555201e-02 1.646263689267885022e-01 2.917111726963191320e-01 4.165311577084697126e-01 5.738952361643553379e-01 7.548934150264445808e-01 8.786015128473906310e-01
2.783280321657424089e-02 1.581407947244599377e-01 2.162757042001446084e-01 3.143047028124608122e-01 3.724580285235207788e-01 4.261270323164856322e-01 6.104043748508539702e-01 7.270154640830731596e-01 8.788993659822028626e-01
4.089665392750397449e-02 1.335271190909919636e-01 1.106469118091444742e-01 2.628381211771342318e-01 2.204676605052571792e-01 3.387797583655297595e-01 3.508276584941558141e-01 3.576434238041449887e-01 3.751968123861413873e-01
2.531016831675177159e-02 2.898823104103718379e-02 5.463976487544265626e-02 1.295388422162918884e-01 1.132509728054907627e-01 9.552725375548438980e-02 1.537628562360485729e-01 1.690141820118614691e-01 1.854741855935002626e-01
3.375075247571958370e-02 7.104529173242848938e-02 8.706066851924089411e-02 1.346159704397772716e-01 1.738927212749831475e-01 2.790174922888167819e-01 3.171000534367938717e-01 2.412451005194982956e-01 3.547428509781025974e-01
5.076218850443067060e-02 9.438599112721893225e-02 2.400216804992856001e-01 3.139018008271665106e-01 4.682042152046962391e-01 6.090241909907121443e-01 7.506505832641223730e-01 8.854861223784099566e-01 1.021762935274762141e+00
4.590551408644534537e-02 3.319741818205265010e-02 5.725549724313800520e-02 1.935964411471797486e-01 2.767636990442620126e-01 4.081703010273340926e-01 6.112977033299301644e-01 6.448931471291624584e-01 6.636503139671234841e-01
5.319855177230652099e-02 7.393372620072552470e-02 1.624710534289347530e-01 2.866376007424406569e-01 4.634228827839469433e-01 6.573783838542114344e-01 8.753821018424440270e-01 1.048801277890769601e+00 1.173667708903570750e+00
5.154439485068496724e-02 1.198774752050750514e-01 1.121192404364263484e-01 2.345170421592913945e-01 3.032306381960404029e-01 3.259834557099781094e-01 4.982658671013071028e-01 4.968211375492057047e-01 5.430003415380525444e-01
3.549899904579340015e-02 1.269890057816023231e-02 1.063480700010246416e-01 6.355757943025264201e-02 1.287971201300258106e-01 1.830645108728144177e-01 1.608506007198147458e-01 2.598234679448641060e-01 3.550991415919582672e-01
3.199281428034856517e-02 1.482040051675345416e-01 2.111484158540339051e-01 2.367998542093283920e-01 2.611507725472484442e-01 3.589179610324920722e-01 4.305966194563904947e-01 4.492712591571824676e-01 5.307848319090716638e-01
2.938227455030920782e-02 2.930407987383295762e-02 6.103812897399205073e-02 2.311189527340765659e-01 3.955666393979492823e-01 5.345911644762938453e-01 8.312967613435592318e-01 1.059715643070293201e+00 1.342931394174800674e+00
3.936088548563411449e-02 4.855915677047033946e-02 1.200968137037284195e-01 1.330327161079792597e-01 2.796920594397907522e-01 2.917740153033258621e-01 4.295557668253646710e-01 4.612798211192239428e-01 3.872209414782320502e-01
4.889407278370462226e-03 8.559538870240784858e-02 2.534692665707370951e-01 3.392563369394777650e-01 6.174312263893879660e-01 8.108103095445404751e-01 1.100055879847448903e+00 1.344911571345052792e+00 1.578382288647479204e+00
2.424919344995194945e-02 2.106979428691228562e-01 2.658730144932287542e-01 1.316594088302009413e-01 2.982608173324035050e-01 5.582853221110675168e-01 8.329586039658032348e-01 1.159088149659470046e+00 1.481445373805544197e+00
1.910769050862665130e-02 1.056197031905530409e-01 9.157502397003375316e-02 2.216540592368717311e-01 3.373155719065202285e-01 4.862491383708809067e-01 4.838458532618609698e-01 4.767238848686847774e-01 6.533988799547512105e-01
1.792529659770154826e-02 1.358498959755000957e-01 8.958737109738455773e-02 1.907254094934749677e-01 2.242493474216111088e-02 5.222873410592780014e-02 7.111011770388252218e-02 1.657454752486170746e-01 1.364761811578773798e-01
1.629429799803288129e-02 7.165541755846130401e-02 1.364128062193275814e-01 1.039180009963828616e-01 2.905591707367304877e-01 3.670535647469669316e-01 5.231663907472517971e-01 5.889967786279435291e-01 7.261653559682612613e-01
1.503603510645425481e-02 8.635234380266068599e-02 2.370275733155653430e-01 8.599576924541808831e-02 1.197121620452188395e-01 2.349236895768056221e-01 3.518936400051407842e-01 4.364957840750653406e-01 5.161283978877557743e-01
1.174703773263252593e-02 6.537109824421506732e-02 9.959223700907901544e-02 3.003187885833318860e-01 3.970785963939826302e-01 5.437753608742927902e-01 7.406546141557280860e-01 9.735938478869016199e-01 1.237904465616095129e+00
2.206507017172158747e-02 2.973774205023969608e-01 3.248771295898451039e-01 3.486841818179287067e-01 3.314149390038620413e-01 4.263877887531344890e-01 4.829431032134434698e-01 5.419552407263107385e-01 4.381846096208326657e-01
2.430859681417445184e-02 1.366805706666928411e-01 2.057673683629294703e-01 1.292553494064388464e-01 1.845556468143448314e-01 2.146611502504194580e-01 2.395604359078237489e-01 3.685694597450440702e-01 1.991294015973008869e-01
2.234608143068318731e-02 1.403191285774390284e-01 1.533110391863220234e-01 1.669113411009590653e-01 2.646766380221596271e-01 3.150116861581299665e-01 3.440446746914896936e-01 3.783649766952548177e-01 3.379182499563120889e-01
3.232379659108662595e-02 1.309886993945349187e-01 7.853262814968901828e-02 1.638502106954962678e-01 2.388067403316938564e-01 3.912236722373121367e-01 4.255569067261284477e-01 4.256292361815413594e-01 7.052933375652650216e-01
2.957183470179693477e-02 1.639168075030489613e-01 2.473142540007732537e-01 2.138155991096911401e-01 1.457892330651011092e-01 2.000118670740480276e-01 3.636593844900329331e-01 2.260764445025940095e-01 3.010761980328691134e-01
3.640841381231986473e-02 2.001800647951298973e-01 2.546258584736506569e-01 1.241134496151369004e-01 3.125788877315224257e-01 4.484706388059010451e-01 5.887920088117166717e-01 6.335993070120828907e-01 8.094038845195745679e-01
7.622851191947897787e-02 2.229635370318741039e-01 2.760815013102411730e-01 1.594127356727015610e-01 2.831610434426469203e-01 2.184771659542175115e-01 3.258427783945607170e-01 3.525683240631409254e-01 2.822833559787342184e-01
5.575287363414985903e-02 2.381047294574098194e-01 2.823452526044006872e-01 3.105962516614272362e-01 3.402252823283795635e-01 4.731373521753405309e-01 5.980068146606852819e-01 8.634778647580820810e-01 7.180892021276762405e-01
4.906229907070288471e-02 3.358134213764553677e-01 4.853267688575367833e-01 3.969623171436919007e-01 4.596011457268550648e-01 5.352122538675273544e-01 6.336514470578703540e-01 8.092051050599933237e-01 6.456350992142928513e-01
3.938220317150426669e-02 2.349556233215344681e-01 2.431569690722152066e-01 2.987768246669901887e-02 1.510267451256902538e-01 2.376257129306377780e-01 3.864203093564785307e-01 4.554224308294517742e-01 9.796230878250774543e-01
3.395091608670680605e-02 2.624180633731693080e-01 2.588424754918539628e-01 1.715966323815709405e-01 1.196399089944537031e-01 1.450457250236696083e-01 1.326985997876413970e-01 2.913378394596953802e-01 2.561327821921955961e-01
2.340291047731936358e-02 1.554241925951122816e-01 1.592557739443492271e-01 1.019684996477442374e-01 1.780021177293701351e-01 2.068319731931422822e-01 2.434251772020268878e-01 2.180729719613269113e-01 2.676832239796189672e-01
2.230409249401376845e-02 7.064709544025617183e-02 1.308695533122856969e-01 1.835998662035580320e-01 3.606191572284592195e-01 5.432915245103957513e-01 8.057013625521330935e-01 1.037179565269377157e+00 1.251014167065411575e+00
3.100596788850137550e-02 2.770325812842279189e-01 6.304584267967916489e-01 9.261213905302511096e-01 1.212407469938287852e+00 1.360669885944160828e+00 1.599387388235645968e+00 1.852440111799884770e+00 2.120525263974225361e+00
1.544638930749207134e-02 1.875533824825160734e-01 3.331148986402335810e-01 5.205718709324123061e-01 7.045476982457433701e-01 7.885279402014134797e-01 9.599171802644538287e-01 1.155098787060495624e+00 1.336105765892967590e+00
1.600817267140193859e-02 1.018541578040250556e-01 3.360776165594656639e-01 4.931947766609808270e-01 7.340039710341320633e-01 8.734716463395426622e-01 1.038176100339237129e+00 1.188902481325175398e+00 1.350859182573497241e+00
1.546096091987812608e-02 1.353246016090482451e-01 3.032161240918677669e-01 6.262094301151660547e-01 1.025818894859581443e+00 1.395260425388633818e+00 1.860627176117213732e+00 2.347667825731015512e+00 2.917822355673378887e+00
2.694954309618434810e-02 2.794558233871503594e-01 4.966271774644362424e-01 8.132969982531828013e-01 1.075050284868514838e+00 1.431583669476974574e+00 1.734757495683849848e+00 2.036933550175752838e+00 2.350215110127460871e+00
3.795740531091656988e-02 2.617327912215131058e-01 6.269025236361319697e-01 1.018572005808376035e+00 1.452217134223672268e+00 1.783678572213417635e+00 2.103074245308114154e+00 2.409046221260551235e+00 2.687541596391942011e+00
3.084459726864925352e-02 2.615063501058959017e-01 5.708002696005913812e-01 8.515566549433158938e-01 1.253391104112427934e+00 1.583823235057654433e+00 1.939379575875312067e+00 2.268581432870924175e+00 2.562163696773219979e+00
3.550101141523002990e-02 2.328060838994628901e-01 5.458482775193539416e-01 7.819716854335060363e-01 1.066782023543623392e+00 1.229990645923146886e+00 1.433608393703914574e+00 1.634710580394100665e+00 1.801545957393838160e+00
3.557950376627958683e-02 2.138520574662623464e-01 5.528971921386857113e-01 8.196378287022404452e-01 1.081518974798873156e+00 1.300025958846117380e+00 1.569299253256889681e+00 1.805753423713645667e+00 2.082705587263984359e+00
4.409743296035036758e-02 2.197468687221575123e-01 5.135906342316793882e-01 6.583815868140315830e-01 9.006091955801976967e-01 1.108633391412110480e+00 1.307538679272695514e+00 1.465796149690975936e+00 1.606544404201298182e+00
9.348470074163395260e-02 3.167413554317706215e-01 7.871213872488913577e-01 1.166963571400385202e+00 1.614930910228054461e+00 1.918980176827569606e+00 2.227390703540730321e+00 2.501373655547820096e+00 2.723505444464747516e+00
7.044304545836832521e-02 3.541206233488904953e-01 9.134038819714953572e-01 1.386782211483929661e+00 1.953903403205698108e+00 2.321340801240522111e+00 2.718265133663595456e+00 3.110732284533860081e+00 3.477835721490940113e+00
6.132653262581211351e-02 3.924259917562706867e-01 9.410327977925175835e-01 1.359846351103111806e+00 1.891475166429186672e+00 2.264554878377629699e+00 2.608546945872387113e+00 2.952980432401230537e+00 3.283717715950220217e+00
5.061341435307266379e-02 3.264927884589298723e-01 7.850995236718446568e-01 1.072913123713167494e+00 1.422360139131414458e+00 1.607496717678155163e+00 1.736694110785144352e+00 1.821492699761136036e+00 1.825403243708723089e+00
4.655636531571553938e-02 3.517688293904593921e-01 8.554606535275984802e-01 1.219006673728175061e+00 1.624457928738074708e+00 1.903404026095101287e+00 2.180306002578348501e+00 2.472140815300853500e+00 2.758046642346899890e+00
8.280361035378768246e-04 1.174053253992590473e-01 2.651892644606296812e-01 8.838921907709015868e-02 1.895570012904568002e-01 3.797988500491181751e-01 6.519210868593007246e-01 9.785845148593728116e-01 1.334312685696485534e+00
5.353949123324754783e-02 2.916312573066804359e-01 5.843846264190128981e-01 7.996896270542025453e-01 9.424121659558476471e-01 1.277953116095417174e+00 1.676185020561091754e+00 2.085964071592722568e+00 2.602290335252740228e+00
2.607378317765394332e-02 2.514212747755789068e-01 2.980664880204489386e-01 3.879618714124754009e-01 4.510410057439674381e-01 6.624478043914107106e-01 9.250763075511329037e-01 1.231905826531115800e+00 1.624476438233247499e+00
2.396801924278774837e-02 1.334717580474691911e-01 2.248389535747883916e-01 3.592484322376168215e-01 4.974862459350244959e-01 7.031169964102520487e-01 9.285721267242721400e-01 1.170919057923486051e+00 1.505957685631371890e+00
2.534312149823710406e-02 2.488726177399610551e-01 2.943207765445581825e-01 5.153925690711798069e-01 8.241682066682863850e-01 1.241089525115536940e+00 1.761143342328599815e+00 2.332523530858155336e+00 3.050963092975345070e+00
1.541042235804898977e-02 7.627350678687759566e-02 2.657998810788763655e-01 6.866606661768620556e-01 8.377660019072011854e-01 1.234590984212936338e+00 1.607725744894399789e+00 2.035971059663437721e+00 2.545191714128407945e+00
5.630076693612852401e-02 2.138030297447270911e-01 4.793974127692576803e-01 8.436874370614791951e-01 1.126873856307726296e+00 1.662502584735417566e+00 2.170346304745672139e+00 2.654750089448925987e+00 3.212933013926462245e+00
4.300643887227367096e-02 2.512076958237062230e-01 4.554685879039430119e-01 6.901764166957458091e-01 9.548245678550709714e-01 1.430523542098496970e+00 1.938480605420565883e+00 2.444390651089710431e+00 2.985245458073817471e+00
3.118818260404285572e-02 2.374895771609424056e-01 4.687849417011578645e-01 6.332411988128066049e-01 7.875898651088504288e-01 1.122099251208721116e+00 1.471157941016235204e+00 1.832236415310873223e+00 2.255675898726456907e+00
3.112700296333394123e-02 1.429389557348898776e-01 3.538438153274384712e-01 6.629499922569691561e-01 7.923687545763420381e-01 1.123076124262708086e+00 1.511308123858195795e+00 1.920211389215499498e+00 2.430721521966881848e+00
