Odometry ATE: 1.0387880352907237
DR ATE: 3.3412021802792373
DR-LC ATE: 3.320467329687261
Odometry RPE: 2.1094973843589226
DR RPE: 3.627656950346613
DR-LC RPE: 3.6281928781256965
