Time,header.seq,header.frame_id,child_frame_id,pose.x,pose.y,pose.z,orientation.x,orientation.y,orientation.z,orientation.w,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1742480505.044634,12,odom,base_footprint,0.7927313557449135,3.690195070261295,0.0,-0.0004157422241023,-0.0037998879018995,-0.5186941886723617,-0.8549513645924752,0.0,0.0,0.0,,,
1742480508.046441,42,odom,base_footprint,0.7859515343596362,3.676683311706384,0.0,-0.0011986817587486,-0.0036297591800485,-0.6855117499608068,-0.7280516038349805,0.0,0.0,0.0,,,
1742480511.0440028,72,odom,base_footprint,0.728286951634073,3.610146341534229,0.0,-0.0038224102443766,-3.419923374043521e-05,-0.9100379184411088,0.4145075200528799,0.2009453326463699,0.0,0.0,,,
1742480514.0532165,102,odom,base_footprint,0.3356331685867034,3.159772503919103,0.0,-0.0038223387239056,-4.14287778607941e-05,-0.910820279225799,0.4127855570778277,0.2009481638669967,0.0,0.0,,,
1742480517.044973,132,odom,base_footprint,0.0263346358106812,2.805115512992561,0.0,0.0037448497854137,-0.0007668700989021,0.8030807252084939,-0.5958580753666216,-0.0143529362976551,0.0,0.0,,,
1742480520.0455153,162,odom,base_footprint,0.1433551164763323,2.857694733737791,0.0,0.0008502018522813,-0.0037268145210462,-0.210471818602433,-0.9775925075179328,0.1997630000114441,0.0,0.0,,,
1742480523.058193,192,odom,base_footprint,0.6852807636158018,3.101854632470091,0.0,0.0008502020744168,-0.0037268144703702,-0.2104717603333785,-0.9775925200630292,0.2009413689374923,0.0,0.0,,,
1742480526.045246,222,odom,base_footprint,1.230040089055048,3.3472968285006983,0.0,0.0008572513500379,-0.0037251992949051,-0.208621866691793,-0.9779889641090268,0.2009362131357193,0.0,0.0,,,
1742480529.0573046,252,odom,base_footprint,1.77481959329887,3.592690011101962,0.0,0.0008502022965522,-0.0037268144196942,-0.2104717020643232,-0.977592532608122,0.2009551227092743,0.0,0.0,,,
1742480532.0723536,282,odom,base_footprint,2.204227245293942,3.786273874558561,0.0,0.0004405868267506,-0.0037970874248557,-0.3153571663146532,-0.9489654128760474,0.0,0.0,0.0,,,
1742480535.0459805,312,odom,base_footprint,2.1684877635321813,3.79711924068438,0.0,-0.0033081971215323,-0.0019151557296964,-0.9960864717802208,-0.0883019700654892,0.0,0.0,0.0,,,
1742480538.0452526,342,odom,base_footprint,2.171544934152176,3.7958575562792296,0.0,0.0023227676772589,-0.0030359084277008,0.2150478095796708,-0.9765960970513864,0.1004750579595565,0.0,0.0,,,
1742480541.0455935,372,odom,base_footprint,2.715698836570438,3.555634543582456,0.0,0.0022997274387267,-0.0030533986591126,0.2076514238477352,-0.9781954729781892,0.1866005212068557,0.0,0.0,,,
1742480544.047485,402,odom,base_footprint,3.2410340974224883,3.323961250765739,0.0,0.0022910531432418,-0.0030599126063901,0.2048746323783635,-0.9787808141707957,-0.1435333788394928,0.0,0.0,,,
1742480547.0442607,432,odom,base_footprint,3.222491136949273,3.333673273122153,0.0,-0.0026257229605675,-0.0027780512231152,-0.9296824202038636,-0.3683423607798887,0.0717681348323822,0.0,0.0,,,
1742480550.0670846,462,odom,base_footprint,2.7825469658955613,3.7340041004820823,0.0,-0.0026518820859885,-0.0027530911837272,-0.9331248493661614,-0.3595323527533978,0.1865948140621185,0.0,0.0,,,
1742480553.045104,492,odom,base_footprint,2.750991050080672,3.762975895144554,0.0,0.0035809821638631,-0.0013373692108008,0.7011533886398424,-0.7130002964795185,0.014353284612298,0.0,0.0,,,
1742480556.046163,522,odom,base_footprint,3.08381054840882,3.543559298900574,0.0,0.0025438366985919,-0.0028532235304653,0.2876592789923165,-0.9577252405521304,0.1712243109941482,0.0,0.0,,,
1742480559.0746615,541,odom,base_footprint,3.298330989878756,3.4021022165720454,0.0,0.0023151077511779,-0.0030417537317047,0.2125854423308353,-0.9771350607208904,0.0142687167972326,0.0,0.0,,,
1742480562.045086,582,odom,base_footprint,3.127952650420853,3.617964534476035,0.0,-0.0024072504683266,-0.002969366068144,-0.8990369678489406,-0.4378561723009031,0.2009397149085998,0.0,0.0,,,
1742480565.0466726,612,odom,base_footprint,2.9436474488338025,3.853275639596469,0.0,-0.003569996719698,-0.0013664234648338,-0.9974873455258816,0.0707424391489713,-0.0287063103169202,0.0,0.0,,,
1742480568.044245,642,odom,base_footprint,3.034038255574787,3.657976660680908,0.0,0.0032261459220461,-0.0020503590304063,0.5381950750419292,-0.8428116980569429,0.1865920424461364,0.0,0.0,,,
1742480571.0494206,672,odom,base_footprint,3.285704538720963,3.116043271874662,0.0,0.0032222616666534,-0.0020564579780582,0.5365998395380894,-0.8438282463799798,0.2153159826993942,0.0,0.0,,,
1742480574.0450945,702,odom,base_footprint,3.536212172461876,2.577005062207672,0.0,0.0032261464108897,-0.0020503582612332,0.5381952759838815,-0.8428115697412137,0.1865834891796112,0.0,0.0,,,
1742480577.0640006,732,odom,base_footprint,3.597498599611279,2.44470611666584,0.0,0.0004046736440519,-0.0038010825965392,-0.3243135538327891,-0.9459419728404918,-0.0143522331491112,0.0,0.0,,,
1742480580.0643897,762,odom,base_footprint,3.59029217749961,2.5284439918048776,0.0,-0.0031333644749793,-0.0021895243161109,-0.9849702500014872,-0.1726820888020035,0.0,0.0,0.0,,,
1742480583.0467672,792,odom,base_footprint,3.3943065028609745,2.2581871179922834,0.0,-0.0038201972007773,0.0001344730868106,-0.8908643672588357,0.4542534274273882,0.1997689306735992,0.0,0.0,,,
1742480586.044954,822,odom,base_footprint,3.045785811461481,1.7772362916885809,0.0,-0.0038201972007773,0.0001344730868106,-0.8908643672588357,0.4542534274273882,0.186582937836647,0.0,0.0,,,
1742480589.06022,852,odom,base_footprint,2.6952082540318654,1.2933821340555394,0.0,-0.0038201971847469,0.0001344735422136,-0.8908643131076011,0.4542535336266933,0.186592623591423,0.0,0.0,,,
1742480592.0487783,882,odom,base_footprint,2.3445052951454013,0.809347192841503,0.0,-0.0038200682901366,0.0001380866488695,-0.890434278764127,0.4550959155857413,0.2153150588274002,0.0,0.0,,,
1742480595.0461884,912,odom,base_footprint,2.117165462960554,0.4947522674198135,0.0,0.0035677459736402,-0.0013722894488691,0.6941543407740076,-0.7198161212182027,-0.0143544087186455,0.0,0.0,,,
1742480598.049584,942,odom,base_footprint,2.2139881214437,0.5833749408386222,0.0,0.0002545984627509,-0.003814075154827,-0.3613314298239348,-0.9324296729525536,0.1854903995990753,0.0,0.0,,,
1742480601.0467052,972,odom,base_footprint,2.6531834936102543,0.9841966510796132,0.0,0.0002509906881392,-0.0038143142684329,-0.362213235572433,-0.9320874793479228,0.2009414732456207,0.0,0.0,,,
1742480604.050114,1002,odom,base_footprint,3.0944146619069755,1.3870754617761856,0.0,0.0002509906881392,-0.0038143142684329,-0.362213235572433,-0.9320874793479228,0.2153035998344421,0.0,0.0,,,
1742480607.0490785,1032,odom,base_footprint,3.53535877766575,1.789940332312665,0.0,0.0002545984627509,-0.003814075154827,-0.3613314298239348,-0.9324296729525536,0.1722263097763061,0.0,0.0,,,
1742480610.050456,1062,odom,base_footprint,3.865879741952689,2.090916201773779,0.0,-0.0003557496179488,-0.0038059731834621,-0.5051433227877292,-0.8630270683031831,-0.014352012425661,0.0,0.0,,,
1742480613.0787263,1092,odom,base_footprint,3.866022161566422,2.0908459181723806,0.0,-0.0038213951486005,-9.44922333094964e-05,-0.9164634031674364,0.4001003971952243,0.0,0.0,0.0,,,
1742480616.0047064,1121,odom,base_footprint,3.621535836885741,1.6282109694058495,0.0,-0.0038011849349333,0.0004037112264224,-0.856589057729668,0.515985158079973,0.1997627764940261,0.0,0.0,,,
1742480619.3090615,1152,odom,base_footprint,3.33357967623263,1.0832031881687696,0.0,-0.003800801159338,0.0004073084962023,-0.856100344519462,0.5167956049490683,0.2153032273054123,0.0,0.0,,,
1742480622.0542188,1182,odom,base_footprint,3.102383386978019,0.6452184014938944,0.0,0.0037630060679404,-0.0006721420955029,0.8178587851093664,-0.57540638230771,0.0,0.0,0.0,,,
1742480625.049744,1212,odom,base_footprint,3.134089074663109,0.6767945478137651,0.0,0.0001763917588832,-0.0038184912742209,-0.3803617461412519,-0.9248299515334658,0.1997735053300857,0.0,0.0,,,
1742480628.13987,1242,odom,base_footprint,3.5613562336671354,1.098898433475715,0.0,0.0001763917588832,-0.0038184912742209,-0.3803617461412519,-0.9248299515334658,0.1855081021785736,0.0,0.0,,,
1742480631.0504591,1272,odom,base_footprint,3.995241071395781,1.5272695587972491,0.0,0.0001800035178163,-0.0038183227204464,-0.37948679703081,-0.9251893147136492,0.1865851283073425,0.0,0.0,,,
1742480634.0472982,1302,odom,base_footprint,4.090643880907811,1.620558330177932,0.0,-0.0029366126050297,-0.002447099522268,-0.9668004701284082,-0.2555041059171149,0.0,0.0,0.0,,,
1742480637.0483568,1332,odom,base_footprint,4.060153171379574,1.5997186094151146,0.0,0.0034168093121442,-0.0017138855820468,0.6206009320050345,-0.7841173256442544,0.0,0.0,0.0,,,
1742480640.10595,1362,odom,base_footprint,4.096104123385393,1.635396372533338,0.0,-7.90392501468178e-05,-0.0038217459963791,-0.4412818360705428,-0.897360484050432,-0.0287055578082799,0.0,0.0,,,
1742480643.0610774,1390,odom,base_footprint,4.063103261424572,1.6254741866382232,0.0,-0.0036658147045961,-0.0010834169167365,-0.988914913857423,0.1484344647694089,0.2152957618236541,0.0,0.0,,,
1742480646.0472243,1422,odom,base_footprint,3.452172620497668,1.4402045542625963,0.0,-0.0036637587417803,-0.0010903492770355,-0.9891939249871295,0.1465635560075288,0.2009391039609909,0.0,0.0,,,
1742480649.064237,1452,odom,base_footprint,2.880557115312682,1.2669955066935756,0.0,-0.0036647887510558,-0.0010868822723913,-0.9890548090518844,0.1474994300746817,0.2009441256523132,0.0,0.0,,,
1742480652.0507376,1482,odom,base_footprint,2.308727420840273,1.0937198444289935,0.0,-0.0036627270173225,-0.0010938100659983,-0.9893319470468688,0.1456289659836485,0.2153064161539077,0.0,0.0,,,
1742480655.0496385,1512,odom,base_footprint,1.7369643600826696,0.9202349511445213,0.0,-0.0036627274084992,-0.001093808756105,-0.9893318949658289,0.1456293197963148,0.199759840965271,0.0,0.0,,,
1742480658.05277,1542,odom,base_footprint,1.168106209707742,0.747875868222375,0.0,-0.0036627271477148,-0.0010938096293672,-0.9893319296865362,0.145629083921206,0.2009364366531372,0.0,0.0,,,
1742480661.056007,1572,odom,base_footprint,1.0888534599484316,0.7238756938687243,0.0,0.0028280609851396,-0.0025717816253008,0.38616309239508,-0.9224226597676816,0.0,0.0,0.0,,,
1742480664.1049018,1600,odom,base_footprint,1.5127107663161632,0.6520351331212737,0.0,0.001901619213279,-0.0033159966875121,0.0842302512888236,-0.9964390407590604,0.1865886747837066,0.0,0.0,,,
1742480667.104381,1631,odom,base_footprint,2.1203782162593416,0.5487484181469791,0.0,0.0018984828629916,-0.003317793315267,0.0832880128188305,-0.9965182407270352,0.2153080850839615,0.0,0.0,,,
1742480670.134923,1661,odom,base_footprint,2.70941420804905,0.4486033982877151,0.0,0.0018984832585034,-0.0033177930889502,0.0832881316130614,-0.9965182307983234,0.2296541184186935,0.0,0.0,,,
1742480673.014325,1689,odom,base_footprint,3.258369529976261,0.3554201303113142,0.0,0.0019016205968205,-0.0033159958940945,0.0842306670355817,-0.9964390056153744,0.1712263375520706,0.0,0.0,,,
1742480676.2436464,1722,odom,base_footprint,3.3025359204008846,0.3477849779915374,0.0,-0.0026019435740054,-0.0028003355694622,-0.926508372541184,-0.3762548774329731,0.0,0.0,0.0,,,
1742480679.1182442,1751,odom,base_footprint,2.8420195821360097,0.5550890373921522,0.0,-0.0030475554661558,-0.002307465133996,-0.97766560818571,-0.2101319960212647,0.200941577553749,0.0,0.0,,,
1742480682.0897548,1781,odom,base_footprint,2.2976399843891118,0.8002675963131818,0.0,-0.0030475561538339,-0.0023074642257536,-0.9776656708098816,-0.2101317046541989,0.1722372174263,0.0,0.0,,,
1742480685.0116365,1811,odom,base_footprint,1.7528682714688322,1.04565331008939,0.0,-0.0030475557412271,-0.002307464770699,-0.9776656332353892,-0.2101318794744406,0.1865908652544021,0.0,0.0,,,
1742480688.046067,1842,odom,base_footprint,1.1908581096747433,1.2987876783628818,0.0,-0.0030453716878562,-0.002310346499274,-0.97746642672163,-0.2110565843868976,0.2009448260068893,0.0,0.0,,,
