3.557081150647242035e-02 1.593048030977483320e-01 1.248109552301748665e-01 3.302149851420809745e-01 5.683525198619946428e-01 7.876295289327277516e-01 1.018393600505134389e+00 1.253330224841226359e+00 1.480574889709808106e+00 1.697722382741293057e+00 1.685335964929980612e+00 1.685358755882231607e+00 1.685347194675736571e+00 1.685362602268466681e+00 1.685314987269196818e+00 1.685338542672447426e+00
1.222593231708931673e-03 7.261447186148860256e-02 1.454913014461700072e-01 1.620087466200945403e-01 7.074243676406891668e-01 1.141308356495400966e+00 1.557431108097370620e+00 1.582239624726556881e+00 1.476257730756566744e+00 1.816739005459976575e+00 1.997797531796839499e+00 2.003779371553175093e+00 2.003083294655855884e+00 2.003093751626736641e+00 2.003043019439286088e+00 2.002990452017857415e+00
