8.144752175503952845e-04 8.336889054590682774e-03 3.583924632029737711e-02 5.806663563385105337e-02 7.598675908171616256e-02 9.346840586462659695e-02 1.067019967364015720e-01 1.204964753519321974e-01 1.318717973141919908e-01 1.406996360025943027e-01 1.645376903166627658e-01 1.645730071254332405e-01 1.645753165865948553e-01 1.645900064588991241e-01 1.645488276348107126e-01 1.645845773997686723e-01
7.096068507429067812e-04 6.801864646317378653e-04 6.682453861169120263e-04 7.366150369351880155e-04 1.320199368235841220e-01 1.374031281703399499e-01 1.428984203580170032e-01 1.590790877524382307e-01 1.319917086564592335e-01 1.588556938456510692e-01 1.866107652024044661e-01 8.760336512142190279e-02 8.821898628179121460e-02 8.820714066539461773e-02 8.826255654356798819e-02 8.831221488726706537e-02
