3.557022931033882590e-02 1.588881178486060974e-01 1.248088538171261003e-01 3.307543442662284061e-01 5.690618399638521785e-01 7.882889163566721979e-01 1.019116717723042909e+00 1.254157635843413443e+00 1.481525291329100380e+00 1.698788600054158771e+00 1.686548857876726482e+00 1.686571631493215095e+00 1.686560055365158517e+00 1.686575462010308613e+00 1.686527844995753700e+00 1.686551383371274859e+00
1.221649546582090785e-03 7.239387242120928767e-02 1.450400770727583721e-01 1.622212408088370139e-01 7.072148661244546108e-01 1.140704494221781662e+00 1.556418877917056687e+00 1.580603957209071542e+00 1.474776157374526164e+00 1.815307424297334382e+00 1.995879365134941796e+00 2.001833438903870555e+00 2.001137891376933542e+00 2.001148358929291771e+00 2.001097590369262935e+00 2.001045041573435768e+00
