Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1741277073.1174867,3,1741277073,116883111,world,0.10508020222187042,-1.2733843326568604,0.093365378677845,0.013311916030943394,-0.00030230532865971327,0.7290076613426208,0.6843760013580322
1741277073.1374676,4,1741277073,136886822,world,0.10513032972812653,-1.2733650207519531,0.09337374567985535,0.013549624010920525,-0.0005626031197607517,0.7291274666786194,0.6842436194419861
1741277073.1473508,5,1741277073,146887594,world,0.1054568886756897,-1.2736103534698486,0.09348129481077194,0.014712538570165634,-0.0006378587568178773,0.7312506437301636,0.6819499135017395
1741277073.1577075,6,1741277073,156918076,world,0.10553281009197235,-1.2734757661819458,0.09297530353069305,0.009952080436050892,-0.0011321483179926872,0.7309828400611877,0.6823223829269409
1741277073.177682,7,1741277073,176888244,world,0.10508999228477478,-1.2733887434005737,0.09330616146326065,0.013302580453455448,-0.0006360506522469223,0.7292452454566956,0.6841228604316711
1741277073.1977148,8,1741277073,196935623,world,0.10506618022918701,-1.2733725309371948,0.093312107026577,0.013235509395599365,-0.0006185608799569309,0.7290833592414856,0.6842966675758362
1741277073.2072823,9,1741277073,206890769,world,0.10507764667272568,-1.2733711004257202,0.09332063049077988,0.012983045540750027,-0.00047381463809870183,0.7290447354316711,0.6843427419662476
1741277073.2274485,10,1741277073,226915022,world,0.10521923005580902,-1.2733296155929565,0.09336364269256592,0.01380983367562294,-0.0009271109593100846,0.7298080325126648,0.6835120916366577
1741277073.237467,11,1741277073,236896002,world,0.10511022061109543,-1.2733612060546875,0.09336723387241364,0.013240490108728409,-0.0004419829056132585,0.7291870713233948,0.6841861605644226
1741277073.2573142,12,1741277073,256873963,world,0.10514554381370544,-1.2736188173294067,0.0934538021683693,0.014377156272530556,1.950180740095675e-05,0.7306990027427673,0.682548463344574
1741277073.2674434,13,1741277073,266927111,world,0.10537271946668625,-1.27358078956604,0.09345053136348724,0.014698879793286324,-0.0008432363392785192,0.7312247157096863,0.6819777488708496
1741277073.2875211,14,1741277073,286872612,world,0.10514848679304123,-1.2734103202819824,0.09325896948575974,0.013250678777694702,-0.0007959014619700611,0.7293642163276672,0.683996856212616
1741277073.2974043,15,1741277073,296917178,world,0.10513807088136673,-1.2733741998672485,0.09329699724912643,0.013336234726011753,-0.0006433744565583766,0.7292634844779968,0.6841026544570923
1741277073.3174763,16,1741277073,316919055,world,0.10507110506296158,-1.273381233215332,0.09332485496997833,0.013104593381285667,-0.00020830125140491873,0.7289369106292725,0.684455394744873
1741277073.3374727,17,1741277073,336924058,world,0.10499744117259979,-1.273389458656311,0.0933641716837883,0.01312822662293911,0.000208553159609437,0.728658139705658,0.6847517490386963
1741277073.3573403,18,1741277073,356869768,world,0.10520660132169724,-1.2733653783798218,0.0933433473110199,0.013683839701116085,-0.00024639550247229636,0.729495644569397,0.6838485598564148
1741277073.357715,19,1741277073,357011189,world,0.10511843860149384,-1.2733831405639648,0.09336402267217636,0.013589792884886265,-0.00017257632862310857,0.7290989756584167,0.6842734217643738
1741277073.3774524,20,1741277073,376872437,world,0.10519517958164215,-1.2736304998397827,0.09344471246004105,0.014660068787634373,-0.00010502088844077662,0.7306294441223145,0.6826167702674866
1741277073.387214,21,1741277073,386872292,world,0.10539507120847702,-1.2735782861709595,0.09349721670150757,0.014757574535906315,-0.0012277369387447834,0.7313496470451355,0.6818419694900513
1741277073.407332,22,1741277073,406892296,world,0.10515956580638885,-1.2733901739120483,0.09327700734138489,0.013298806734383106,-0.000988168641924858,0.7295218110084534,0.6838276386260986
1741277073.4272702,23,1741277073,426872173,world,0.10520021617412567,-1.2733702659606934,0.09327569603919983,0.013780537061393261,-0.0005924428114667535,0.7295570373535156,0.6837809085845947
1741277073.4374301,24,1741277073,436905363,world,0.10507910698652267,-1.2733830213546753,0.09331847727298737,0.013087344355881214,-0.0006502391770482063,0.7289769649505615,0.6844127774238586
