17011 8
16011 9
20011 7
19011 6
18011 7
17012 9
16012 9
18012 7
20012 7
19012 7
16013 9
20013 3
19013 3
18013 3
11013 9
6014 9
5014 3
18014 9
11014 4
6015 9
5015 3
14015 7
12015 7
14016 4
12016 9
14017 3
12017 9
17017 4
16017 9
17018 3
16018 7
6026 9
5026 7
1026 8
1027 9
20027 3
6027 9
5027 9
7027 9
6028 9
5028 4
1028 5
7028 9
10028 3
2029 9
5029 3
10029 3
13029 9
6030 3
12030 9
6031 3
12031 6
8032 3
6032 3
12032 8
17033 3
19033 7
12033 8
