4.763633382180950115e-01 6.935280883134001817e-01 6.010773632879126138e-01 5.971528141091387853e-01 6.472263897765937468e-01 6.953200477119564349e-01 5.518314043036739447e-01 5.008041440427776214e-01 5.751961777712162327e-01 6.952490791356217281e-01 7.514477611816592351e-01 8.738723757482247390e-01 1.048410502273452005e+00 1.003902175767511062e+00 6.677222690080965029e-01 6.457654196111306533e-01 7.148515648860896965e-01 7.497942867644452614e-01 6.958297912337301216e-01 7.473709315277384801e-01 8.197728907376727880e-01 7.280321879515794237e-01 8.042809685437920519e-01 7.686917497473929606e-01 7.575992618883286012e-01 7.820364778396915462e-01 2.828513743461537722e+00 4.245293346815436131e+00 2.222992251731556124e+00 3.088353983201547415e+00 2.876271386969291299e+00 7.983423828776993192e-01 9.276983816125811133e-01 8.261385872511727513e+00 5.060955502647034088e+00
1.220454596032006567e+00 1.372602470739458180e+00 1.418152731895923058e+00 1.440594349945905739e+00 1.503958184083864280e+00 1.419099589115096371e+00 1.316730913002847503e+00 1.176541182855635359e+00 1.135486522133785536e+00 1.208994567765744765e+00 1.240304533120944575e+00 1.248286319924180932e+00 1.004298972821794811e+00 4.413546458931150718e-01 5.092349513461135180e-01 9.648619869233603374e-01 1.302001789469907411e+00 7.885344389782346086e-01 1.070101770775097938e+00 1.482528729494613451e+00 1.515621152640290514e+00 1.633590865167148687e+00 1.512529701877487254e+00 1.613799127299694325e+00 1.633166260092613564e+00 1.698529593201851595e+00 4.990623941381699957e+00 7.241468974142107662e+00 5.729957239308690831e+00 7.154635026391956920e+00 6.330037533867611366e+00 2.482248918719629049e+00 8.688635202474602082e+00 8.636514542372486503e+00 5.634562776306794696e+00
1.823345082189317568e+00 1.942371076023273524e+00 2.136309102871238874e+00 2.174571316606920490e+00 2.344822971738909523e+00 2.216025860082015519e+00 2.187222048627608384e+00 2.052856076066428948e+00 2.038071519154030398e+00 2.392194773337225300e+00 2.353876050567678124e+00 2.102127126585461081e+00 1.705538817008876995e+00 1.484897034300480145e+00 1.619447295544307774e+00 2.221725800099137338e+00 2.855226934849874887e+00 2.146981175872427983e+00 2.585837033082048375e+00 3.141511549689008920e+00 3.097345468697740412e+00 3.322669025605790694e+00 3.404376368626934379e+00 3.692217985333253072e+00 4.058174183282750036e+00 3.934550293688865441e+00 5.443254151051422518e+00 6.395415789537874041e+00 4.861643612109879165e+00 5.503089307195748958e+00 5.503065824096726288e+00 9.815678011432463990e+00 9.827852276976425827e+00 9.247159581351400703e+00 3.228207779677852329e+00
2.311225804671576345e+00 2.661834712976180572e+00 2.821153015497655847e+00 3.291530677076031530e+00 3.560285628182604967e+00 3.730104768593327513e+00 3.525253296390864932e+00 3.351134853303301409e+00 3.178693824140415458e+00 3.274858761587620570e+00 2.727086563918773798e+00 1.639811214354169655e+00 1.175969337041635532e+00 1.127286832978115161e+00 2.326242388165203234e+00 4.523367040268094996e+00 5.297693063738730501e+00 3.781624852513138180e+00 3.758721057005292021e+00 3.842314014778420717e+00 3.952223320276453844e+00 3.643352097901832121e+00 3.297409875938609236e+00 2.584062738655150682e+00 1.987269200743130515e+00 1.360896330907322982e+00 9.300433804215401778e+00 1.632789344599344616e+01 1.013883455091560037e+01 1.550836132475875573e+01 2.247298722652621450e+01 1.497612551435691941e+01 1.338896033236174077e+01 1.339294244680402457e+01 1.361268655469206124e+01
3.669775219688995005e+00 3.830856537110947979e+00 3.953007737719687498e+00 3.980423179180859972e+00 4.291622592213352405e+00 4.399607761544882756e+00 4.280406474663894123e+00 4.180181870243386832e+00 3.867191041376945027e+00 3.353005751347823082e+00 2.585720857851808940e+00 1.786304362926888212e+00 1.245529580285650528e+00 1.287496418304093115e+00 1.663539872056108315e+00 2.409107963781062622e+00 3.056006331546957444e+00 2.963253224428763044e+00 2.920839162268261902e+00 2.862243769952158789e+00 2.582045140663577598e+00 2.086357839347060317e+00 1.299204135643029501e+00 8.141365252796239904e-01 4.280253960594904150e-01 7.270283915200012048e-01 1.321494579716399276e+00 1.508014669873064539e+00 1.894734441154324101e+00 1.255479004693134826e+01 1.208792477018007183e+01 1.055906824782333153e+01 9.792682133618809459e+00 9.207354387662466166e+00 6.744149791202975308e+00
3.817468783013473033e+00 4.103621290773665997e+00 4.137356489219620848e+00 4.193592811469747161e+00 4.327158128698727957e+00 4.392437374070941480e+00 4.371576561310707376e+00 4.255364905748428406e+00 3.644812455590539457e+00 3.021991315294635161e+00 2.275815662739510525e+00 1.414465223334281152e+00 1.290442477025202095e+00 2.139376513162082993e+00 3.224905962551160243e+00 4.128878187834946978e+00 5.012521163859173789e+00 5.038508028754239199e+00 5.408992323211545106e+00 5.418329112713709428e+00 5.190029030633460216e+00 4.573209347416958614e+00 3.930614874213835375e+00 3.816207336402369421e+00 4.080729421767371079e+00 4.517909205415134188e+00 5.223310723764427621e+00 6.225978924170273210e+00 9.369214896876783882e+00 8.805295458060170333e+00 7.743180497031474374e+00 7.806505950316765308e+00 8.088092828137728674e+00 8.021791995097490968e+00 6.362546087520116522e+00
5.008698386170149952e+00 5.391360204370626796e+00 5.641003868813798228e+00 5.733854181725125621e+00 6.016554322121874243e+00 5.915416602854191019e+00 5.312352547750508691e+00 4.442029900735345649e+00 3.583033680506888086e+00 2.799868753314219916e+00 2.021864209325508810e+00 1.355272900304956618e+00 1.730693311322547334e+00 2.723058060164794458e+00 3.741592605640783997e+00 5.078738827950849632e+00 6.112170844812533588e+00 6.247192584679639893e+00 6.979093451772446777e+00 7.510452587573912098e+00 7.684960957099704615e+00 7.681203158984883927e+00 7.711863888151442303e+00 7.588686248652543931e+00 7.389873703323918797e+00 6.838039413978489911e+00 1.368690556311632101e+01 1.882400645682983509e+01 1.467704794615553610e+01 1.777166137919442690e+01 1.611727574003183960e+01 9.833497787300986559e+00 1.025172338149287299e+01 1.106818339104672511e+01 1.252342959832898650e+01
5.293914534254592574e+00 5.422571332626290541e+00 5.513533966052110102e+00 5.548975097446184002e+00 5.871775599408583624e+00 5.789449732609138977e+00 5.366417242285199229e+00 4.614419760562332939e+00 3.963131852022130808e+00 3.598244957033999825e+00 3.022998314966162337e+00 2.488289427458229230e+00 2.407649130235645973e+00 2.484771485904942789e+00 2.573586165647237856e+00 3.162312662987653233e+00 4.001603999679978152e+00 4.992436441955983462e+00 5.408225166310693943e+00 5.829766263426163775e+00 6.022932867453392625e+00 5.781626789267529709e+00 5.722745400791571235e+00 5.621395221065328407e+00 5.059737001785677535e+00 4.478386739857401544e+00 1.660157327561994123e+01 2.044362773526939847e+01 1.652514649681120318e+01 1.924974419303280726e+01 1.754900755024040038e+01 1.068875150841961208e+01 1.018572709412977062e+01 1.066956436996494517e+01 1.260315664214373932e+01
6.665716299840449999e+00 6.846729100843784721e+00 6.947305989009745275e+00 6.952422632909962097e+00 6.723515944694935520e+00 6.363651883821366262e+00 5.543630057241839104e+00 4.632876995973160383e+00 3.815469278197086478e+00 3.541264708671599148e+00 3.440936731645219293e+00 3.834935644428956181e+00 4.635091113192294721e+00 5.667498271362987339e+00 6.528418530462109182e+00 7.597261805419748271e+00 8.453858278378378444e+00 8.881430887207613978e+00 9.157623206873171995e+00 8.725309967376633224e+00 8.164910749149653313e+00 7.312434311407506549e+00 6.716523193227467381e+00 5.816643670377687592e+00 5.003926786574066199e+00 9.969578826951421391e+00 1.632256716492804927e+01 2.036207836510092761e+01 1.689673653904678119e+01 1.942800330192998715e+01 1.740638075113338346e+01 1.284362992676569704e+01 1.281015870810644586e+01 1.313764086322169256e+01 8.678641616071759657e+00
8.140880702554133208e+00 8.207506936384982410e+00 7.687539320591385561e+00 6.837106617415830812e+00 6.138185103469366410e+00 5.378592165945908832e+00 4.451933393769637703e+00 3.697479804012611559e+00 3.219028523215778925e+00 3.155686335807669440e+00 3.443861260634803134e+00 3.919321532930425622e+00 4.650205118326183218e+00 5.176299562244659924e+00 5.833788740390298599e+00 6.455022836364187278e+00 6.847059482758880655e+00 6.360881483893692234e+00 6.286721405791874773e+00 5.615789378492896056e+00 5.014556359670995000e+00 5.077064208483992758e+00 4.812479076998537941e+00 4.997962830567835191e+00 1.102288200310425736e+01 1.086556593558318617e+01 1.097871008698750117e+01 1.088115733630102255e+01 1.003581278596844228e+01 9.284127502572060209e+00 8.432456684762016152e+00 6.863415822568795122e+00 6.290859519479027107e+00 6.192461293294746483e+00 1.053189741379487465e+01
