8.635747113771396859e-04 7.470975769594767613e-02 1.118311889075088161e-01 1.539018024882862490e-01 1.696643313700660072e-01 2.606206504177862038e-01 3.774404649061687267e-01 4.661219108270623912e-01 5.290778893297567453e-01 5.377068585257458455e-01 5.671397397372024418e-01 6.349754174694288711e-01 5.736095500139064551e-01 5.816993564809950223e-01 4.865346233083139293e-01 5.488124992270503322e-01 5.709330528821284778e-01 2.238672818728442426e-01 3.059317912962398189e-01 3.736545261966155440e-01 4.811209871194168097e-01 3.708006034502153714e-01 4.776562936535218573e-01 3.596306342222599928e-01 3.096363397748024826e-01 2.868089630289427650e-01 3.666027160289594411e-01 7.951095657050950560e-01 8.241708376173656481e-01 8.762792794847974465e-01 1.173554074909713973e+00 1.965596071412924362e+00 2.134750414277643671e+00 2.203606596748069357e+00 1.019172777074234659e+01
4.750769983350184855e-01 7.339391363625606957e-01 6.646895685063209935e-01 6.974325334048315783e-01 7.314194701957377198e-01 8.630700907583090942e-01 8.811221909452127132e-01 9.502517779201072878e-01 1.084331805806048266e+00 1.192476605970358206e+00 1.274484660504815237e+00 1.489910470387168395e+00 1.599092818127041182e+00 1.570175966373619003e+00 1.230070139046455013e+00 1.122164867891625395e+00 1.137423870644447055e+00 8.066428734784452104e-01 8.354462811746503625e-01 9.043016559119289033e-01 9.241751525629544606e-01 9.414769123998790734e-01 9.950915767825593283e-01 1.062008088369351011e+00 1.036947784614046020e+00 1.053350758554939537e+00 1.055447312662953330e+00 8.319100570670262540e-01 9.765998298045657222e-01 1.546343276692351942e+00 1.943259046749765018e+00 2.307910913780293782e+00 2.437868380079328823e+00 9.954518385955248405e+00 9.608993559277186236e+00
1.217354753347092311e+00 1.385784050746375451e+00 1.450453674903539714e+00 1.501562571206386254e+00 1.518872959332512762e+00 1.494503318657570468e+00 1.555262806208312920e+00 1.563682760855989784e+00 1.612955668305774415e+00 1.649464642758899924e+00 1.716306966687540125e+00 1.845150535851408646e+00 1.518717822030342779e+00 9.997109109835933261e-01 6.175376331238399130e-01 6.018041932543815031e-01 5.760430051554336073e-01 8.393935041651643392e-01 1.310420381391703915e+00 1.792089290724210970e+00 1.960148725601971398e+00 2.042298685301962902e+00 2.110020609546649606e+00 2.140645524714071879e+00 2.148743678825100645e+00 2.160644792928969160e+00 2.268849069968698728e+00 2.224071908073227632e+00 2.243784857749868245e+00 1.940023438103227083e+00 1.306541956910611813e+00 7.994587204861718366e-01 9.874556745655326040e+00 1.000883683524414991e+01 9.874993139211303728e+00
1.818570887063132746e+00 1.925971395581269840e+00 2.134997243334408434e+00 2.199306489450103985e+00 2.305158517294340736e+00 2.211158530851323079e+00 2.329005343365384118e+00 2.321258174094603444e+00 2.361712273508634219e+00 2.657689776139074311e+00 2.628193166852996754e+00 2.443348605041102850e+00 1.859535492793875200e+00 1.398390470819886655e+00 1.173604424669869806e+00 1.178589256298600452e+00 1.701802445053813839e+00 2.204340296177863756e+00 2.841444684342160798e+00 3.469076715904141572e+00 3.551339401948849339e+00 3.721488574839642016e+00 3.921735418068582835e+00 4.134096204575145705e+00 4.469727300749282151e+00 4.279060646435237203e+00 4.163989420426532639e+00 4.184145824999498053e+00 4.571765911174317409e+00 5.251214996079210273e+00 5.912546044581015181e+00 1.185054259635362861e+01 1.157443894457453482e+01 1.108442039662212331e+01 1.087461690441662654e+01
2.305011829331184092e+00 2.626615689596414782e+00 2.814727707895843700e+00 3.310917271708615051e+00 3.496812949521610925e+00 3.690067520230963627e+00 3.675348215830739562e+00 3.715572573525382616e+00 3.633661256061150979e+00 3.612363396014566685e+00 3.088521699174860746e+00 2.191935159742214978e+00 1.665170197787034567e+00 1.600537781560052775e+00 2.119272347718409666e+00 2.811035109229718554e+00 3.346028429320859310e+00 3.622143179165350446e+00 3.602084260238969105e+00 3.618254575229924441e+00 3.604909084474112735e+00 3.439496971558417382e+00 2.856171873060761701e+00 2.208127342229609269e+00 1.539853471625989956e+00 8.632788626994865044e-01 1.930494062924620613e-01 1.217071803253623880e-01 1.190956668863920320e-01 1.553235248694804504e-01 1.431379689275404310e+01 1.380260193991219353e+01 1.335314007552335624e+01 1.286886731853259036e+01 1.243711810532084527e+01
3.670178808758995270e+00 3.894539644269840561e+00 4.036074171023460444e+00 4.090209641189607837e+00 4.381702024742784474e+00 4.559513188419053620e+00 4.572440109044313417e+00 4.567921704431888941e+00 4.339094125198054819e+00 3.832048246703021910e+00 3.107491474523397912e+00 2.354600680083805297e+00 1.530239815659554248e+00 1.125301542066954985e+00 1.380457304887235948e+00 2.005413345113824519e+00 2.634640752534471275e+00 3.019959761482102323e+00 3.050661990962203696e+00 3.057121510908287210e+00 2.891118883701034648e+00 2.222001698328478714e+00 1.544943985580841783e+00 9.030229679010188804e-01 3.023205990887929406e-01 4.828391125045834453e-01 1.120216153470864118e+00 1.418528248465102504e+00 1.933083659536667387e+00 1.310404219831551131e+01 1.280270030052622943e+01 1.238707472850059510e+01 1.197273939805056919e+01 1.145748403405667126e+01 1.086308088175830555e+01
3.816150930287315113e+00 4.141639499425489035e+00 4.191123299371851907e+00 4.267697080448589197e+00 4.358183471133240339e+00 4.472293855619374980e+00 4.587361024394399855e+00 4.583816988175831497e+00 4.049940943987992981e+00 3.389576817320993474e+00 2.642863083790599088e+00 1.745398445951608535e+00 1.010064490110019531e+00 1.580110895635498114e+00 2.681319197227023832e+00 3.570861526930074969e+00 4.433083119194473731e+00 5.184271133387709618e+00 5.683272279048961373e+00 5.766613454465414179e+00 5.660147782635429614e+00 4.958168520007347091e+00 4.411102114088703452e+00 4.173043325752027854e+00 4.331990478330566496e+00 4.672082853356861243e+00 5.252643994873048783e+00 6.019492273408647343e+00 1.113404853409932826e+01 1.082967907990120615e+01 1.030342530922864341e+01 9.835166297821894332e+00 9.530045254942807631e+00 9.444361655421806390e+00 9.557101795679090017e+00
5.005680429225708217e+00 5.403783519916047773e+00 5.670324432600144071e+00 5.788369001390398338e+00 6.018904695083624468e+00 5.966365335305549245e+00 5.528919974284801420e+00 4.814848913360470384e+00 4.052733361659179856e+00 3.244682466148451905e+00 2.537547040918392227e+00 1.947086748156004354e+00 2.091688624047216560e+00 2.905227417826070635e+00 3.693834057257777026e+00 4.636520759749169329e+00 5.391783457568673832e+00 6.186643254167712769e+00 6.985166940718110951e+00 7.493650487638421787e+00 7.657826549388396131e+00 7.851688258308815449e+00 7.923347564538028465e+00 7.951004687295855966e+00 7.855494726071936107e+00 7.281249271998563088e+00 6.772790179066406679e+00 7.722171845018381831e+00 7.531812618513956892e+00 7.432291381395257801e+00 7.616078025657567530e+00 8.031582486917539399e+00 8.686243135443289631e+00 9.213867983979964649e+00 9.432867589145679688e+00
5.289762214042637467e+00 5.402631587533547552e+00 5.495931564505613487e+00 5.544307154345546884e+00 5.783484393034891369e+00 5.719474612398441238e+00 5.462650453427903230e+00 4.871915896341183938e+00 4.314050477818014429e+00 3.916073429693350594e+00 3.409868992216560368e+00 3.067586447873166922e+00 2.932202849058045402e+00 3.033532395845659924e+00 3.266148261535781305e+00 3.769271589114709720e+00 4.430425229340221982e+00 4.972261019596014187e+00 5.242609285465192670e+00 5.596010782702697917e+00 5.663709806139279657e+00 5.585511598901179653e+00 5.357655579579954974e+00 5.384661048422640484e+00 4.847364360305554953e+00 4.268368447735651827e+00 1.052130162517203615e+01 1.011954791625724859e+01 9.815083201277449376e+00 9.499272585049491013e+00 9.330873398087137005e+00 9.474689044675901783e+00 9.607209347014723733e+00 9.647856367726001636e+00 9.590742209744195890e+00
6.659311740466709928e+00 6.799936039989928460e+00 6.909801142731295975e+00 6.935236951301848585e+00 6.623233513970673059e+00 6.303958136741739438e+00 5.686232320018160813e+00 4.982347353012355207e+00 4.300386216378450754e+00 4.024101686578617887e+00 3.948731117693005555e+00 4.326096190694034505e+00 5.062073613569175734e+00 6.047751601489436801e+00 6.840001977070367722e+00 7.510519526871850537e+00 8.168020757318940284e+00 8.809229951372067546e+00 9.026980186348446011e+00 8.528302310140162490e+00 7.843051438192864211e+00 7.157576815761046873e+00 6.440849230387765800e+00 5.762188106516807018e+00 5.094972709588850179e+00 1.067513139826615642e+01 1.066080915179654731e+01 1.092250259482140251e+01 1.121897865966960950e+01 1.153361645674062430e+01 1.128380652330151968e+01 1.113118942894838526e+01 1.099197394057983956e+01 1.101447942860590778e+01 1.127171931972784868e+01
