4.752810024108103937e-01 6.917480482854889701e-01 5.974939431949961577e-01 5.885672559126103875e-01 6.281830383545655705e-01 6.627734866712047257e-01 4.896983075774714589e-01 3.921480765019560999e-01 4.063161457480953809e-01 4.876479570330193303e-01 4.885004963586944138e-01 5.920335437719594918e-01 7.726940968423924305e-01 6.660048445365569503e-01 7.757699439589914314e-02 5.211324697569995612e-01 6.230775280585476583e-01 5.358004030426019026e-01 8.011359711364179903e-01 9.354627021287045263e-01 1.027758353336754915e+00 1.124207383606564914e+00 1.343671076371481199e+00 1.541807277728016734e+00 1.675412480936097959e+00 1.859659810497213073e+00 3.668887736388490861e+00 5.060364744589990416e+00 2.841809937678649867e+00 3.627701918573331685e+00 3.420134650633146478e+00 2.018934472319790618e+00 2.366874590102945763e+00 8.480478934705161009e+00 5.061538070608951223e+00
1.233140040697928264e+00 1.394143904598508232e+00 1.446384798325202059e+00 1.473524305989426075e+00 1.539181053897271445e+00 1.457034180915816712e+00 1.356402997511587216e+00 1.216250128123772312e+00 1.162903883902967284e+00 1.224340558821000124e+00 1.235875254593111761e+00 1.225276023031986128e+00 9.670388512889204202e-01 4.055986029558805162e-01 5.323825003561898361e-01 1.009596717016951084e+00 1.385274032495056318e+00 9.336990629187720270e-01 1.296837666379126119e+00 1.756701552498888930e+00 1.816155562688319902e+00 1.954300392977661671e+00 1.859236619110104183e+00 1.968453665336489689e+00 2.001581396794226197e+00 2.083696500844473221e+00 5.360990492559530196e+00 7.666580314124497697e+00 5.959272552045641547e+00 7.396683894386898217e+00 6.389060888629625623e+00 2.056243022602586290e+00 8.923899762747200981e+00 8.865001317980958362e+00 5.637451667353264639e+00
1.842862964021143135e+00 1.973769033856523469e+00 2.177532310117547443e+00 2.223890758552946156e+00 2.400370105634988871e+00 2.277322404879473794e+00 2.253147088151259858e+00 2.118951700243913994e+00 2.097967293334125571e+00 2.448343465730770774e+00 2.400897724946562395e+00 2.129583685850277686e+00 1.707053500606613428e+00 1.382975276292895517e+00 1.384428985419952740e+00 1.909246701476861707e+00 2.527516627176934705e+00 1.826798268173147832e+00 2.232799655676247053e+00 2.760278348730370368e+00 2.647199983930189404e+00 2.820479086499222188e+00 2.777563402207422261e+00 2.988170560136352183e+00 3.267521907713927920e+00 3.012317286973547059e+00 4.551112010671676700e+00 5.484220384985492913e+00 3.896941936540561979e+00 4.569425842761135392e+00 4.555056578714557602e+00 9.981950563482090644e+00 9.997734508141121523e+00 9.416762288850687668e+00 3.236759064286162335e+00
2.312268160137526785e+00 2.667299009990553582e+00 2.824093263088936379e+00 3.292655159900502948e+00 3.559103907247021414e+00 3.725126520495695814e+00 3.512354755288580765e+00 3.327655802071289415e+00 3.143311375684395781e+00 3.233994545866945902e+00 2.677354238229950667e+00 1.588576159298860757e+00 1.059729044067185821e+00 9.181894123947584863e-01 2.158979731944083991e+00 4.359798687995031230e+00 5.115340359418702576e+00 3.565815211247377103e+00 3.546066869051552217e+00 3.629450664275730709e+00 3.744160293684868357e+00 3.444683909269215416e+00 3.123657874147997227e+00 2.442919883539893089e+00 1.902046013807035862e+00 1.339844373668998667e+00 9.069343581614971228e+00 1.607708755905808573e+01 9.918635914331270342e+00 1.526090205898734276e+01 2.237413421202736430e+01 1.478657811138115186e+01 1.321115015540355841e+01 1.325131576095266617e+01 1.362324231872572078e+01
3.617008635167858976e+00 3.769619014142286950e+00 3.883517204020408453e+00 3.901905059482972504e+00 4.204145528949249311e+00 4.305859867819004982e+00 4.177183825032606990e+00 4.060582290050004595e+00 3.728714667107744685e+00 3.204826924314159164e+00 2.419809685743108840e+00 1.664981995207164500e+00 1.351441693439953351e+00 1.641046283541900630e+00 2.062701232808052509e+00 2.775391837975653697e+00 3.431358104534486753e+00 3.333587851769130861e+00 3.291526874750216880e+00 3.232940258849456683e+00 2.949086469125460130e+00 2.444330160482429015e+00 1.607967088782988885e+00 1.092592022002655483e+00 4.897485560385277381e-01 1.884042493875354440e-01 8.181194531136477543e-01 9.875658891161787079e-01 1.351907966766071389e+00 1.268150357537284201e+01 1.220430710430345833e+01 1.064758705094201474e+01 9.866094991277021720e+00 9.268592747286323430e+00 6.756675809675758870e+00
3.836911308122249675e+00 4.126771974357262174e+00 4.163203874405025040e+00 4.221658384265106534e+00 4.356041978644743295e+00 4.422115886858091649e+00 4.400821524988366207e+00 4.281920524165084174e+00 3.667509412956588388e+00 3.042492583131573891e+00 2.296837871822600352e+00 1.449242174981272724e+00 1.345935265320509888e+00 2.189422620717075496e+00 3.272874176140742275e+00 4.177185031561555739e+00 5.062383888344587746e+00 5.089493274480819451e+00 5.461966722028193999e+00 5.478401469850113337e+00 5.261873915296900961e+00 4.654754466830730131e+00 4.041718168876761830e+00 3.956249665125791903e+00 4.255464808921119335e+00 4.722069438163214450e+00 5.392782416561261449e+00 6.372204129486427782e+00 9.503883434156392696e+00 8.918843135327673366e+00 7.850483164095475530e+00 7.923845628714452971e+00 8.169727034001928345e+00 8.064882744405641901e+00 6.464539033038668059e+00
5.014419818599164635e+00 5.402174534280677953e+00 5.657232663608692036e+00 5.754654295357420679e+00 6.041327467429521647e+00 5.947275627799446518e+00 5.341289596795880001e+00 4.456384333281371291e+00 3.572072823730310986e+00 2.769348004088326487e+00 1.908715171150983325e+00 9.825474105472381536e-01 1.211879649580113183e+00 2.253771388937241937e+00 3.290429087483603077e+00 4.627458032284467393e+00 5.653683507672194075e+00 5.812874216594059895e+00 6.556246986603731841e+00 7.092510586663419936e+00 7.274241110965341761e+00 7.259450153244715764e+00 7.299206033315538633e+00 7.147783709322185430e+00 6.922550726496965012e+00 6.324029469451526886e+00 1.288286840299119085e+01 1.871119346766826652e+01 1.450246985332636385e+01 1.761693449005956325e+01 1.592057501840909772e+01 9.587195664990073141e+00 1.004849643765404643e+01 1.084908735647528033e+01 1.250941978908273455e+01
5.399265077175223304e+00 5.543358794715225635e+00 5.642248340361181391e+00 5.683313978506250308e+00 6.007071992604130273e+00 5.923542066897642400e+00 5.501733956918368307e+00 4.741790677344972949e+00 4.090706373173738086e+00 3.763678283891854992e+00 3.248557211591511784e+00 2.823817635921760161e+00 2.856322537437902209e+00 3.015844765304424691e+00 3.128655578279781135e+00 3.684474305522076332e+00 4.495394500466599830e+00 5.516448445568380876e+00 5.922100881011217233e+00 6.331236000410669362e+00 6.516958547861072759e+00 6.273431163079860262e+00 6.218582828721819666e+00 6.120503798255588102e+00 5.566996506362771768e+00 4.989440941351081626e+00 1.647590699214219967e+01 2.036049412165524330e+01 1.640070308782821584e+01 1.916244604727550538e+01 1.745136666782367740e+01 1.058037927057493732e+01 1.013392095444679519e+01 1.066158446725520115e+01 1.254630515481333219e+01
6.627977388728626629e+00 6.814937095522130228e+00 6.919481247510952393e+00 6.926227285469393813e+00 6.696428707786029833e+00 6.330041286629786157e+00 5.497724076635552848e+00 4.562024103016743659e+00 3.687794388074644214e+00 3.341529091482168923e+00 3.186538291673508549e+00 3.556527412656681708e+00 4.355901260337380343e+00 5.390097960274550459e+00 6.250086640590198250e+00 7.309987192282362045e+00 8.154057181690093969e+00 8.599061814364436174e+00 8.882627406129632419e+00 8.453968060959967445e+00 7.903216543669887351e+00 7.061295726363499448e+00 6.478664958052197775e+00 5.573578996431470145e+00 4.752748552740941435e+00 9.784173368389316394e+00 1.620633662994483615e+01 2.029082936595302300e+01 1.677955259099137564e+01 1.934755791016279503e+01 1.730585282819319204e+01 1.267764444557302461e+01 1.265525802817525935e+01 1.298471915369501772e+01 8.773609770988560541e+00
8.132305992939368622e+00 8.195015613727628434e+00 7.670777942938560301e+00 6.816450014716576078e+00 6.113258220201906568e+00 5.348018907471520755e+00 4.411448644196465096e+00 3.637440562289448120e+00 3.114671328334875255e+00 3.004778603857520380e+00 3.263034608152337146e+00 3.729886267353384799e+00 4.465556957489240197e+00 4.996116006378593433e+00 5.655485535131027142e+00 6.275870530358677257e+00 6.671694397544361443e+00 6.182825269272099966e+00 6.113373874578760692e+00 5.446144134349730770e+00 4.851798776997572560e+00 4.932282032121315218e+00 4.693146321477835059e+00 4.907032699124143527e+00 1.110699164795670946e+01 1.095323330680555429e+01 1.106688531816998200e+01 1.097557082869602674e+01 1.013292800070926880e+01 9.391654809357799394e+00 8.543612523911235712e+00 6.977154976508587403e+00 6.409675945668248609e+00 6.308947394588565238e+00 1.054433639410929224e+01
8.591120379610041269e+00 8.442198967020837941e+00 7.904823790798974237e+00 7.413360400011384854e+00 6.716587855202748258e+00 5.928484085817768090e+00 4.959406415186473183e+00 4.204333362625204629e+00 3.742230559992323347e+00 3.534448046889745676e+00 3.570045994002073453e+00 3.870407528825374310e+00 4.470552970157736894e+00 5.224853123265995158e+00 5.837440797100928336e+00 6.446025017643065347e+00 6.777702075232832080e+00 6.755261990055916321e+00 6.578224591998986348e+00 5.893036541121467131e+00 5.240053500956062038e+00 4.689421113190769930e+00 3.817912888537253746e+00 1.064674556992606647e+01 1.043297300171597719e+01 1.030454186797585159e+01 1.082683189345380548e+01 1.085288181057008927e+01 9.956935335151156252e+00 9.910547673816370917e+00 9.369602093774096474e+00 7.412842259266781753e+00 6.771879657779011907e+00 6.721023163163347469e+00 1.309797612171726833e+01
