Odometry ATE: 1.0617834219601312
RCS ATE: 5.8755490446875465
RCS-LC ATE: 5.875472530721359
Odometry RPE: 1.808501416903908
RCS RPE: 7.788641293731857
RCS-LC RPE: 7.788569785554875
