Odometry ATE: 1.0617834219601312
DR ATE: 5.853306927651525
DR-LC ATE: 5.853098892005182
Odometry RPE: 1.808501416903908
DR RPE: 7.7610803659659195
DR-LC RPE: 7.760868816792455
