Time,header.seq,header.frame_id,child_frame_id,pose.x,pose.y,pose.z,orientation.x,orientation.y,orientation.z,orientation.w,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
0.12300000000000001,1,,,-0.01721766242359827,0.0002669201184269579,0.0,0.0,0.0,-0.015500829480986501,0.9998798549252812,-0.14349776074583903,0.0,0.0
0.24600000000000002,2,,,-0.021599151469731414,0.0004690750094505001,0.0,0.0,0.0,-0.030599474461299344,0.9995317264412833,-0.03655125098686534,0.0,0.0
0.36400000000000005,3,,,0.0013941744380102442,-0.0009828890995958906,0.0,0.0,0.0,-0.03245351267588654,0.9994732460226217,0.19199270025069795,0.0,0.0
0.48600000000000004,4,,,0.05020492972952249,-0.0041728544119291,0.0,0.0,0.0,-0.032795837264251504,0.9994620718457188,0.4076240192006481,0.0,0.0
0.609,5,,,0.08391845606703188,-0.006435589892800729,0.0,0.0,0.0,-0.0342076461919668,0.9994147472105889,0.2815781209400095,0.0,0.0
0.7300000000000001,6,,,0.1244786621512225,-0.00902701416828084,0.0,0.0,0.0,-0.029585445044416642,0.9995622549103802,0.33869088223050914,0.0,0.0
0.8480000000000001,7,,,0.15841191503136984,-0.011172873328102805,0.0,0.0,0.0,-0.033557491452299026,0.9994367887802754,0.28334195606509294,0.0,0.0
0.9710000000000001,8,,,0.16311641623538178,-0.011495666827520255,0.0,0.0,0.0,-0.034935481971451986,0.9993895697371583,0.0392963519845389,0.0,0.0
1.091,9,,,0.19487635843225673,-0.013642221112818854,0.0,0.0,0.0,-0.032535878832729175,0.9994705681452466,0.2652699913464177,0.0,0.0
1.213,10,,,0.21069636890520207,-0.01462544008062623,0.0,0.0,0.0,-0.029524586063430957,0.9995640543846017,0.13208778933144888,0.0,0.0
1.334,11,,,0.22775175270580872,-0.015587991849996069,0.0,0.0,0.0,-0.026844920879387786,0.9996396101710753,0.14235436576031557,0.0,0.0
1.455,12,,,0.2821505827403893,-0.01888640370648409,0.0,0.0,0.0,-0.03370520103184489,0.9994318182964773,0.4541561336627376,0.0,0.0
1.576,13,,,0.3170745805086476,-0.021289966303317098,0.0,0.0,0.0,-0.03499557872455155,0.9993874671366125,0.2917217487600088,0.0,0.0
1.694,14,,,0.3651953211177203,-0.024712608232699253,0.0,0.0,0.0,-0.035996045829580735,0.9993519323464756,0.4020192223968364,0.0,0.0
1.8170000000000002,15,,,0.3897206733795624,-0.026476488256085576,0.0,0.0,0.0,-0.03578559254967004,0.9993594905567611,0.2049058347930729,0.0,0.0
1.939,16,,,0.40922616701231757,-0.02786958135241343,0.0,0.0,0.0,-0.03549878994381622,0.9993697193294006,0.1629598174381599,0.0,0.0
2.061,17,,,0.43494187335141044,-0.02970146687630997,0.0,0.0,0.0,-0.03560214980417435,0.9993660425136133,0.2148405993552616,0.0,0.0
2.18,18,,,0.45779443982527995,-0.031418959759703574,0.0,0.0,0.0,-0.03939446612641014,0.9992237367269731,0.1909751249521657,0.0,0.0
2.301,19,,,0.49635103301309175,-0.034558140666842575,0.0,0.0,0.0,-0.04182143485449303,0.9991251010692862,0.3223681184929825,0.0,0.0
2.422,20,,,0.5260785067486681,-0.03695962965217651,0.0,0.0,0.0,-0.03876509042164615,0.9992483513944878,0.24853596934599703,0.0,0.0
2.541,21,,,0.536887132429895,-0.03781515393215497,0.0,0.0,0.0,-0.04020167366275646,0.9991915859507191,0.0903535920205045,0.0,0.0
2.662,22,,,0.5736907930725791,-0.04066612196522172,0.0,0.0,0.0,-0.037088841633551965,0.999311972222029,0.30761599612397994,0.0,0.0
2.787,23,,,0.6002805582877424,-0.042577742674160306,0.0,0.0,0.0,-0.03466532569197218,0.9993989769830013,0.22215327352921618,0.0,0.0
2.908,24,,,0.6221666668711784,-0.04403578046986014,0.0,0.0,0.0,-0.031843375880642004,0.9994928711164098,0.18278851303024535,0.0,0.0
3.028,25,,,0.642456235921821,-0.04535093883379258,0.0,0.0,0.0,-0.03287419637687113,0.99945949753483,0.16943456902113008,0.0,0.0
3.148,26,,,0.6757569454295943,-0.047476542752580723,0.0,0.0,0.0,-0.030859091161020542,0.9995237448368677,0.27807066519700047,0.0,0.0
3.27,27,,,0.7053223423079071,-0.04926407284800158,0.0,0.0,0.0,-0.029518421910741895,0.9995642364390092,0.2468282067347122,0.0,0.0
3.39,28,,,0.7366577898899327,-0.051342375422110315,0.0,0.0,0.0,-0.03669638301687161,0.9993264609092861,0.26170244139143506,0.0,0.0
3.51,29,,,0.779024761027803,-0.05456510113066818,0.0,0.0,0.0,-0.039206056529494215,0.9992311469982339,0.3540780481669712,0.0,0.0
3.632,30,,,0.806070644425954,-0.05666445717101823,0.0,0.0,0.0,-0.03824124912051433,0.9992685359129961,0.22606032635279347,0.0,0.0
3.752,31,,,0.8143651047802292,-0.05720987955032,0.0,0.0,0.0,-0.027408885025618876,0.999624305937812,0.06926978164138237,0.0,0.0
3.873,32,,,0.857040193813161,-0.05953869692916934,0.0,0.0,0.0,-0.027101174683998842,0.9996326957091527,0.3561548717389405,0.0,0.0
3.997,33,,,0.8945823073746705,-0.06165216971012749,0.0,0.0,0.0,-0.0291280791296204,0.9995756874825531,0.3133463049022781,0.0,0.0
4.115,34,,,0.9235183274515518,-0.06342296674327896,0.0,0.0,0.0,-0.031983100410394566,0.9994884097817937,0.2415846096353396,0.0,0.0
