Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1743171132.0078294,136,1743171132,6155466,world,2.671112298965454,2.389856576919556,0.0926725417375564,0.0033760527148842,-0.0071710487827658,0.8847035765647888,-0.4660867750644684
1743171135.027068,301,1743171135,26116934,world,2.519831895828247,2.1727988719940186,0.0937773138284683,0.0007239031256176,-0.0081210555508732,0.8851876258850098,-0.4651627838611603
1743171138.0071502,463,1743171138,6079468,world,2.379671573638916,1.9674406051635744,0.0944268554449081,0.0071827075444161,0.0043394016101956,0.4383157789707184,-0.8987818360328674
1743171141.0067918,629,1743171141,6467792,world,2.7318503856658936,2.0504612922668457,0.093451552093029,0.0169459413737058,-0.0058278567157685,-0.1190255656838417,-0.9927294850349426
1743171144.017038,789,1743171144,16112658,world,3.0412635803222656,2.1248629093170166,0.0942710787057876,0.0097855078056454,0.0103885643184185,-0.5522629618644714,-0.8335477709770203
1743171147.0071,957,1743171147,6086427,world,2.878623485565185,2.1074423789978027,0.0941370353102684,0.005191212054342,0.0192718300968408,-0.9984140992164612,0.0526398979127407
1743171150.0170689,1130,1743171150,16092488,world,2.284562587738037,2.0557899475097656,0.095592513680458,0.0124010313302278,0.0031783257145434,-0.9978469014167786,0.0643247812986373
1743171153.007265,1284,1743171153,6102955,world,1.702351689338684,1.990673303604126,0.0936673805117607,-0.0094811962917447,0.0107424911111593,-0.998247504234314,0.0574170537292957
1743171156.0069346,1448,1743171156,6089835,world,1.1109265089035034,1.9212347269058228,0.0961728319525718,-0.0106010260060429,0.0065123201347887,-0.9983687400817872,0.055723275989294
1743171159.0069168,1621,1743171159,6223959,world,0.5171986222267151,1.857415795326233,0.0980921238660812,-0.011256287805736,0.0145804230123758,-0.99854975938797,0.0505866482853889
1743171162.0270734,1776,1743171162,26108168,world,0.035922922194004,1.8103543519973757,0.0994564145803451,-0.0064342622645199,0.0158820077776908,-0.9933125376701356,0.1141785085201263
1743171165.017049,1927,1743171165,16103071,world,0.1477454155683517,1.710371971130371,0.096433438360691,-0.0050574229098856,0.0056005995720624,-0.3555815517902374,0.9346148371696472
1743171168.006616,1980,1743171168,6114468,world,0.5845601558685303,1.3153313398361206,0.0914071500301361,-0.0303012914955616,-0.0579551458358764,0.319993644952774,-0.945159912109375
1743171171.0069263,2125,1743171171,6095072,world,0.8595865368843079,1.0543361902236938,0.0998732820153236,0.0214038416743278,0.0144973527640104,0.0601428486406803,-0.9978549480438232
1743171174.0272102,2285,1743171174,26119342,world,0.7997153401374817,1.2074856758117676,0.0981240645051002,-0.0219913311302661,0.0092919096350669,-0.8341538310050964,-0.5510149598121643
1743171177.0069566,2451,1743171177,6103888,world,0.5635637640953064,1.7490341663360596,0.0973299071192741,-0.0119468988850712,0.0181237068027257,-0.8374929428100586,-0.5460168123245239
1743171180.0069685,2613,1743171180,6094101,world,0.3281001150608063,2.297297954559326,0.0994902700185775,-0.0153200197964906,0.0141589418053627,-0.8302671313285828,-0.556975245475769
1743171183.027136,2781,1743171183,26122980,world,0.0935165435075759,2.8524112701416016,0.0969127267599105,-0.0033278136979788,0.0069064786657691,-0.8340593576431274,-0.5516215562820435
1743171186.0071251,2943,1743171186,6082053,world,-0.0756883546710014,3.278333902359009,0.0970083698630333,0.0073222457431256,0.0120017146691679,-0.933940052986145,-0.3571532666683197
1743171189.0171971,3105,1743171189,16093712,world,-0.0629330798983573,3.236582040786743,0.0992127880454063,-0.0156120080500841,-0.0174986831843853,-0.5841701626777649,0.8112924098968506
1743171192.007088,3264,1743171192,6113028,world,0.1569127589464187,2.679353713989258,0.0948887839913368,0.0012101862812414,0.0364555157721042,-0.5749003887176514,0.8174099922180176
1743171197.0679517,3349,1743171197,66221784,world,0.4499548971652984,1.8956115245819087,0.0993760377168655,0.0082690631970763,-0.0008118264959193,-0.3243700563907623,0.9458938837051392
1743171198.0069358,3397,1743171198,6106691,world,0.4501391947269439,1.8974239826202397,0.0965089723467826,-0.0037221352104097,0.0044376566074788,0.1207607761025428,0.9926647543907166
1743171201.0372806,3559,1743171201,36113878,world,0.4671357870101928,2.226278066635132,0.0985286310315132,0.0070669506676495,-0.024104768410325,0.694698691368103,0.7188621163368225
1743171204.0069122,3724,1743171204,6105628,world,0.5018276572227478,2.818141222000122,0.0985609591007232,0.0068083489313721,-0.0185528900474309,0.6895955801010132,0.7239250540733337
1743171207.0273104,3889,1743171207,26103969,world,0.5384638905525208,3.375307321548462,0.0980842038989067,0.0159306209534406,-0.0130568519234657,0.6898906826972961,0.7236205339431763
1743171210.017023,4062,1743171210,16080549,world,0.5047595500946045,3.340009927749634,0.0983463525772094,-0.000907507201191,-0.0040335818193852,0.919326663017273,-0.3934734165668487
1743171213.2177234,4225,1743171213,216117175,world,0.0797883346676826,2.915223836898804,0.0975388288497924,0.0050924336537718,-0.0033517074771225,0.9197841882705688,-0.3923772573471069
1743171217.7572064,4394,1743171217,756091084,world,0.1325079798698425,2.7559831142425537,0.0968949422240257,0.009856604039669,-0.0048945993185043,0.0458439551293849,-0.9988880157470704
1743171219.0371149,4466,1743171219,36088064,world,0.3832968175411224,2.7326271533966064,0.0972862988710403,0.0171267185360193,-0.0013485697563737,0.0469857342541217,-0.9987478256225586
1743171222.0068517,4634,1743171222,6067246,world,0.9700652956962584,2.673825740814209,0.0947654619812965,0.022653941065073,-0.0247827358543872,0.0517164431512355,-0.9980971813201904
