Odometry ATE: 0.8833996398932672
RCS ATE: 0.8178154036300309
RCS-LC ATE: 0.6449973833635307
Odometry RPE: 1.314275587693134
RCS RPE: 1.5323763915329067
RCS-LC RPE: 1.3866032827447912
