Time,header.seq,header.frame_id,child_frame_id,pose.x,pose.y,pose.z,orientation.x,orientation.y,orientation.z,orientation.w,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
0.12300000000000001,1,,,-0.02306219168608549,1.0003488367832438,0.0,0.0,0.0,-0.01512418633364759,0.9998856229528181,-0.19220691477673918,0.0,0.0
0.24400000000000002,2,,,-0.018043752186932806,1.0001416462600303,0.0,0.0,0.0,-0.02613467402058398,0.9996584310722527,0.04185595580178438,0.0,0.0
0.36300000000000004,3,,,0.013024635441191944,0.9984976103405574,0.0,0.0,0.0,-0.026726537735519036,0.9996427822880891,0.25926546400840833,0.0,0.0
0.48900000000000005,4,,,0.04635098994791538,0.9965079965805456,0.0,0.0,0.0,-0.03289447901959464,0.9994588301926345,0.27821410465555846,0.0,0.0
0.609,5,,,0.09639488068753072,0.9928481661948727,0.0,0.0,0.0,-0.040091286789859404,0.9991960211707878,0.4181461532442311,0.0,0.0
0.7280000000000001,6,,,0.1094848289256347,0.9917768656019399,0.0,0.0,0.0,-0.041545479257720966,0.9991366138588087,0.10944761235297937,0.0,0.0
0.8490000000000001,7,,,0.14406594364323433,0.9889095216749426,0.0,0.0,0.0,-0.041158159105572814,0.9991526439633938,0.2891648842773446,0.0,0.0
0.9690000000000001,8,,,0.1749359726552092,0.9864670047103593,0.0,0.0,0.0,-0.03777932404355394,0.9992861065154525,0.2580542283021427,0.0,0.0
1.092,9,,,0.2501756507521613,0.9810401494282088,0.0,0.0,0.0,-0.0342078904196013,0.9994147388512141,0.6286261430021192,0.0,0.0
1.213,10,,,0.29002473435675763,0.9782169852556272,0.0,0.0,0.0,-0.03650554745574476,0.9993334503582657,0.3329080328533625,0.0,0.0
1.336,11,,,0.3297171879774494,0.975197695765172,0.0,0.0,0.0,-0.03939702609460894,0.9992236357967623,0.3317260189207713,0.0,0.0
1.454,12,,,0.3640684655363404,0.9725144771126232,0.0,0.0,0.0,-0.03853612365352553,0.999257207716692,0.2871326073177584,0.0,0.0
1.576,13,,,0.4046057716862263,0.9693425867449067,0.0,0.0,0.0,-0.03953113128944927,0.9992183393327888,0.3388434248368496,0.0,0.0
1.697,14,,,0.43504783704029026,0.9669952014099792,0.0,0.0,0.0,-0.03740747208317562,0.9993000955830768,0.25443695477188977,0.0,0.0
1.818,15,,,0.45815633696443514,0.9652539923462697,0.0,0.0,0.0,-0.037781978597553056,0.9992860061530202,0.19311672092066282,0.0,0.0
1.937,16,,,0.4674797701357117,0.9645266658474465,0.0,0.0,0.0,-0.04005122572651361,0.9991976277582948,0.07793133103320948,0.0,0.0
2.063,17,,,0.4968703445273953,0.9621780263325849,0.0,0.0,0.0,-0.03966951332448828,0.9992128550577191,0.2457022207769241,0.0,0.0
2.18,18,,,0.5351918618044988,0.9593528351815714,0.0,0.0,0.0,-0.03390380825643764,0.9994251006382172,0.32021264543389194,0.0,0.0
2.301,19,,,0.5583376260236198,0.957695980297826,0.0,0.0,0.0,-0.03754247685632909,0.9992950327263175,0.193374918191632,0.0,0.0
2.4210000000000003,20,,,0.5727766194745534,0.9566422094146383,0.0,0.0,0.0,-0.03529311958422825,0.9993770037928696,0.12064495803526269,0.0,0.0
2.543,21,,,0.6028828585384574,0.9545299010129282,0.0,0.0,0.0,-0.034739584774358415,0.9993963984574415,0.25150208157920273,0.0,0.0
2.664,22,,,0.6392335260511606,0.951895980599393,0.0,0.0,0.0,-0.03757681751725864,0.9992937419924507,0.3037163979315167,0.0,0.0
2.784,23,,,0.6743205672000525,0.9492369193396447,0.0,0.0,0.0,-0.03804527282441434,0.9992760165318268,0.2932304582111438,0.0,0.0
2.9050000000000002,24,,,0.7039820408675952,0.9468768579511523,0.0,0.0,0.0,-0.04133305110935374,0.9991454242931764,0.24796013762965674,0.0,0.0
3.025,25,,,0.7398517388519298,0.9436610118944243,0.0,0.0,0.0,-0.04805116597515446,0.9988448755679874,0.300113045755256,0.0,0.0
3.149,26,,,0.7603482815304086,0.9415769767234525,0.0,0.0,0.0,-0.05323431565940441,0.9985820485249446,0.17168516574365694,0.0,0.0
3.2720000000000002,27,,,0.7954093128006444,0.9379029637493466,0.0,0.0,0.0,-0.051126235946475876,0.9986921988270187,0.2937750326291779,0.0,0.0
3.3890000000000002,28,,,0.8096812058630661,0.9364366565885193,0.0,0.0,0.0,-0.0512107281416079,0.998687869818797,0.11955850156672933,0.0,0.0
3.513,29,,,0.8329281709541537,0.9340922937924332,0.0,0.0,0.0,-0.049253104769310996,0.9987863293370526,0.1947072986394361,0.0,0.0
3.634,30,,,0.8632241676703325,0.9311479969017336,0.0,0.0,0.0,-0.047589093570808,0.9988669972389261,0.2536560856870228,0.0,0.0
3.752,31,,,0.9002588459524024,0.927591003789295,0.0,0.0,0.0,-0.04812555739854876,0.9988412940628151,0.31004251449715503,0.0,0.0
3.875,32,,,0.9487468750095006,0.9230161619719455,0.0,0.0,0.0,-0.04591114633803675,0.9989455273646943,0.405861407267837,0.0,0.0
3.995,33,,,0.9762870412968799,0.9203960024144087,0.0,0.0,0.0,-0.04890725651823539,0.9988033241133409,0.23053771613029694,0.0,0.0
4.118,34,,,1.0140123948035853,0.9166272225385189,0.0,0.0,0.0,-0.05062166970792982,0.9987179013895672,0.3159428129247537,0.0,0.0
4.236,35,,,1.0218138010095186,0.9158020570093092,0.0,0.0,0.0,-0.05470892543544463,0.9985023452539803,0.06537436899024646,0.0,0.0
4.361,36,,,1.060305129776172,0.9115550450235025,0.0,0.0,0.0,-0.05512812270439281,0.9984792887622104,0.32270767441617637,0.0,0.0
4.48,37,,,1.1047383765640206,0.9064044136648348,0.0,0.0,0.0,-0.06021083081577022,0.9981856820514281,0.3727564761624191,0.0,0.0
4.598,38,,,1.1176206695723923,0.9048750163815605,0.0,0.0,0.0,-0.057888132119197876,0.9983230760428962,0.10810634206510042,0.0,0.0
4.723,39,,,1.144670187631915,0.9016542471280441,0.0,0.0,0.0,-0.06055383347600453,0.9981649328900312,0.22700492252323623,0.0,0.0
4.84,40,,,1.155078633084338,0.9003945973866643,0.0,0.0,0.0,-0.05980957102198542,0.9982098052083871,0.08736992482757644,0.0,0.0
4.962,41,,,1.1766993867802131,0.8977024141535627,0.0,0.0,0.0,-0.06399180606580394,0.9979504239973229,0.18156435210152927,0.0,0.0
5.083,42,,,1.2059515022352896,0.8938580053738266,0.0,0.0,0.0,-0.06658949825953957,0.9977804561733722,0.24586380283813608,0.0,0.0
5.205,43,,,1.2427761019953192,0.8889894378439662,0.0,0.0,0.0,-0.06476315065105875,0.9979006635521134,0.30954201129329517,0.0,0.0
