VERTEX_SE2 1000 0.366738 1.2707 0.907582
VERTEX_SE2 1001 0.368824 1.27335 0.900075
VERTEX_SE2 1002 0.708316 1.69907 0.890603
VERTEX_SE2 1003 1.07888 2.15829 0.893688
VERTEX_SE2 1004 1.44599 2.61322 0.895362
VERTEX_SE2 1005 1.80634 3.06459 0.90952
VERTEX_SE2 1006 1.94553 3.2271 2.60383
VERTEX_SE2 1007 1.80901 2.9707 -2.04577
VERTEX_SE2 1008 1.52907 2.4285 -2.04
VERTEX_SE2 1009 1.25207 1.87885 -2.02959
VERTEX_SE2 1010 1.13691 1.63244 -0.681246
VERTEX_SE2 1011 1.17964 1.81851 1.35106
VERTEX_SE2 1012 1.31066 2.40519 1.35999
VERTEX_SE2 1013 1.43499 2.98622 1.36974
VERTEX_SE2 1014 1.49146 3.23035 2.8278
VERTEX_SE2 1015 1.17611 2.98883 -2.47596
VERTEX_SE2 1016 0.714738 2.6278 -2.46924
VERTEX_SE2 1017 0.253355 2.26176 -2.47038
VERTEX_SE2 1018 -0.0231947 2.03988 -1.54329
VERTEX_SE2 1019 0.193766 2.10722 0.301313
VERTEX_SE2 1020 0.761835 2.28483 0.307217
VERTEX_SE2 1021 1.33451 2.46645 0.314166
VERTEX_SE2 1022 1.90811 2.65259 0.322955
VERTEX_SE2 1023 2.47661 2.84272 0.333594
VERTEX_SE2 1024 3.03267 3.03428 0.270393
VERTEX_SE2 1025 3.04565 3.03416 2.90862
VERTEX_SE2 1026 2.5032 3.02888 -3.12083
VERTEX_SE2 1027 1.9126 3.01645 -3.10841
VERTEX_SE2 1028 1.3248 2.998 -3.10083
VERTEX_SE2 1029 0.738379 2.9741 -3.08861
VERTEX_SE2 1030 0.142836 2.94362 -3.08512
VERTEX_SE2 1031 -0.122076 2.91661 -1.71272
VERTEX_SE2 1032 0.10715 2.93719 0.0950533
VERTEX_SE2 1033 0.719127 2.9946 0.10347
VERTEX_SE2 1034 0.875942 3.00157 2.07242
VERTEX_SE2 1035 0.571377 2.91997 -2.87056
VERTEX_SE2 1036 -0.00982655 2.75937 -2.8707
VERTEX_SE2 1037 -0.0564136 2.73671 -0.497805
VERTEX_SE2 1038 0.112957 2.81845 1.14256
VERTEX_SE2 1039 -0.0884745 2.8534 2.98134
VERTEX_SE2 1040 -0.0349839 2.78103 -0.856562
VERTEX_SE2 1041 0.391203 2.28807 -0.855153
VERTEX_SE2 1042 0.767713 1.85497 -0.857637
VERTEX_SE2 1043 1.13872 1.42625 -0.859979
VERTEX_SE2 1044 1.50876 0.997137 -0.868813
VERTEX_SE2 1045 1.86999 0.570434 -0.900542
VERTEX_SE2 1046 1.87133 0.669357 1.50737
VERTEX_SE2 1047 1.90816 1.25325 1.48582
VERTEX_SE2 1048 1.95571 1.8137 1.46156
VERTEX_SE2 1049 2.01343 2.33256 1.42914
VERTEX_SE2 1050 2.08778 2.8557 1.39534
VERTEX_SE2 1051 2.18325 3.26912 1.72013
VERTEX_SE2 1052 2.17789 3.20862 -1.68717
VERTEX_SE2 1053 2.17928 2.601 -1.58859
VERTEX_SE2 1054 2.16837 2.04547 -1.60507
VERTEX_SE2 1055 2.1487 1.47869 -1.6157
VERTEX_SE2 1056 2.12391 0.918349 -1.62023
VERTEX_SE2 1057 2.09591 0.476813 -1.16858
VERTEX_SE2 1058 2.26181 0.624022 0.716934
VERTEX_SE2 1059 2.7151 1.01918 0.696713
VERTEX_SE2 1060 2.85785 1.16773 2.35862
VERTEX_SE2 1061 2.56567 1.02997 -2.71863
VERTEX_SE2 1062 2.05477 0.800128 -2.72625
VERTEX_SE2 1063 1.56611 0.584792 -2.72001
VERTEX_SE2 1064 1.06301 0.358835 -2.70767
VERTEX_SE2 1065 0.720982 0.235859 -1.88138
VERTEX_SE2 1066 0.810503 0.298648 0.637129
VERTEX_SE2 1067 1.28534 0.647344 0.657812
VERTEX_SE2 1068 1.74495 1.00256 0.67944
VERTEX_SE2 1069 2.17301 1.34957 0.705317
VERTEX_SE2 1070 2.59269 1.706 0.72152
