Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1742480503.548679,5,1742480503,548072907,world,0.47201985120773315,1.4106066226959229,0.09625107795000076,0.0029708517249673605,0.009664474986493587,-0.09504586458206177,0.9954215884208679
1742480503.5588639,6,1742480503,558022815,world,0.47146785259246826,1.4106138944625854,0.09683432430028915,0.01059536449611187,0.01712895557284355,-0.09455697238445282,0.9953157901763916
1742480503.5885518,7,1742480503,588029791,world,0.4717771112918854,1.4107164144515991,0.09647388756275177,0.006557442247867584,0.01295304112136364,-0.09599961340427399,0.9952754974365234
1742480503.589073,8,1742480503,588215378,world,0.4719716012477875,1.4106110334396362,0.09623983502388,0.0030749638099223375,0.009372832253575325,-0.09513653069734573,0.9954153299331665
1742480503.6187847,9,1742480503,618070143,world,0.47202733159065247,1.4106048345565796,0.09626667201519012,0.002783949952572584,0.009568777866661549,-0.09499479085206985,0.9954279661178589
1742480503.6586173,10,1742480503,657997901,world,0.47205430269241333,1.4106090068817139,0.09627560526132584,0.0029081604443490505,0.00951197650283575,-0.09479614347219467,0.9954469799995422
1742480503.6785536,11,1742480503,677985219,world,0.4715081751346588,1.410614252090454,0.09683056175708771,0.01052881870418787,0.016939427703619003,-0.0943092629313469,0.9953432083129883
1742480503.7099593,12,1742480503,708052487,world,0.4720282256603241,1.41061270236969,0.0962553396821022,0.002811864949762821,0.009683179669082165,-0.09484236687421799,0.995441198348999
1742480503.7386122,13,1742480503,738006254,world,0.4719812273979187,1.4106104373931885,0.09622927755117416,0.0033997632563114166,0.00936032086610794,-0.09511810541152954,0.9954161643981934
1742480503.778477,14,1742480503,777992763,world,0.4720377027988434,1.4106099605560303,0.09625086933374405,0.0026832104194909334,0.009419957175850868,-0.09480616450309753,0.99544757604599
1742480503.8086853,15,1742480503,808026282,world,0.47146129608154297,1.4106618165969849,0.0968107283115387,0.010543017648160458,0.01701539009809494,-0.09435391426086426,0.9953375458717346
1742480503.8090217,16,1742480503,808191451,world,0.4718053340911865,1.410679817199707,0.09649495035409927,0.006117470562458038,0.012877775356173515,-0.09564941376447678,0.9953130483627319
1742480503.8386297,17,1742480503,838023841,world,0.47203707695007324,1.4106100797653198,0.09625057131052017,0.002809555269777775,0.009651653468608856,-0.09501713514328003,0.9954249262809753
1742480503.8684988,18,1742480503,867994858,world,0.4719853103160858,1.4106097221374512,0.09624190628528595,0.002578401006758213,0.009158583357930183,-0.09515704214572906,0.9954168796539307
1742480503.8985906,19,1742480503,898018584,world,0.4720204770565033,1.4106141328811646,0.09623653441667557,0.0027537767309695482,0.009556952863931656,-0.09514699131250381,0.995413601398468
1742480503.9085765,20,1742480503,908008660,world,0.47141242027282715,1.4105315208435059,0.09700069576501846,0.01520930789411068,0.0185001902282238,-0.09069226682186127,0.9955909252166748
1742480503.9285996,21,1742480503,928030269,world,0.47181758284568787,1.410720705986023,0.0964859277009964,0.006372182164341211,0.013051501475274563,-0.09564487636089325,0.995309591293335
1742480503.9487085,22,1742480503,948023503,world,0.4719805419445038,1.410652995109558,0.09627880901098251,0.003754371777176857,0.01021950226277113,-0.09533239156007767,0.995386004447937
1742480503.9687223,23,1742480503,968006403,world,0.4719868302345276,1.4106264114379883,0.09623105823993683,0.0031608615536242723,0.009329358115792274,-0.09503703564405441,0.9954250454902649
1742480503.9787118,24,1742480503,977997978,world,0.4720301330089569,1.410593032836914,0.0962478294968605,0.002840528730303049,0.009625622071325779,-0.09498649835586548,0.9954279661178589
1742480504.0090415,25,1742480504,8004246,world,0.4720289707183838,1.410607099533081,0.096278116106987,0.002702754456549883,0.009393295273184776,-0.09490475803613663,0.9954383969306946
1742480504.038939,26,1742480504,38005428,world,0.4714837968349457,1.4106441736221313,0.09681566804647446,0.010511847212910652,0.01719643548130989,-0.09446687251329422,0.9953240156173706
1742480504.048741,27,1742480504,48003044,world,0.47183340787887573,1.410701870918274,0.0964793711900711,0.00620835879817605,0.01307789608836174,-0.09555601328611374,0.9953188300132751
1742480504.0686958,28,1742480504,67989110,world,0.4720189571380615,1.4106334447860718,0.09626968950033188,0.002979985438287258,0.009393046610057354,-0.09490960836410522,0.9954372048377991
1742480504.0786445,29,1742480504,77988685,world,0.4719983637332916,1.4106329679489136,0.0962410718202591,0.002952095353975892,0.009649410843849182,-0.09502329677343369,0.9954239726066589
1742480504.0988553,30,1742480504,98010084,world,0.4719882011413574,1.410617709159851,0.09620960801839828,0.003133682068437338,0.0092608742415905,-0.09511339664459229,0.9954184293746948
1742480504.118709,31,1742480504,117994150,world,0.47199100255966187,1.410647988319397,0.09621463716030121,0.0026801074855029583,0.009157010354101658,-0.09531553834676743,0.9954013824462891
1742480504.128718,32,1742480504,128000808,world,0.4720079004764557,1.4106570482254028,0.09625443071126938,0.00281247915700078,0.009550442919135094,-0.09496413916349411,0.9954309463500977
1742480504.1587691,33,1742480504,157983157,world,0.4715266823768616,1.4106194972991943,0.09681405872106552,0.010602097027003765,0.017170477658510208,-0.09429061412811279,0.9953401684761047
1742480504.1886377,34,1742480504,187992089,world,0.4720008969306946,1.4106642007827759,0.09626271575689316,0.0027853299397975206,0.00951032992452383,-0.09497208148241043,0.995430588722229
1742480504.1988919,35,1742480504,198015789,world,0.4719820022583008,1.4105889797210693,0.09624426811933517,0.0028924886137247086,0.009469512850046158,-0.09516855329275131,0.9954119324684143
