1028 21028 0.8661804517156153
1060 21060 0.811100239459926
1061 21061 0.754325875100701
1062 21062 0.8219718847013379
1068 21068 0.6275846322125761
1069 21069 0.5761313152278655
1070 21070 0.9488717733211517
1180 21180 0.9625880150867009
1181 21181 0.9683947240651655
2005 21005 0.9976758145555058
2018 21018 0.8185820573339379
2039 21039 0.7514878671385561
2040 21040 0.7619099162648977
2047 21047 0.595589566763371
2048 21048 0.3570188293504708
2049 21049 0.5694678577651571
2112 21112 0.7481539586463064
2113 21113 0.9421577338442241
2130 21130 0.838187164326865
2131 21131 0.34563575372983096
2132 21132 0.3641345677357799
2133 21133 0.7369624002537015
2145 21145 0.9115511871622434
2146 21146 0.9235627875719227
2149 21149 0.8833119594092371
2150 21150 0.8664473694725959
2151 21151 0.7051974283976885
2152 21152 0.7909299650692453
2153 21153 0.8461236404374145
2173 21173 0.9252961562526644
2174 21174 0.835527376504828
2175 21175 0.9329865116381754
2185 21185 0.9162513910998685
2186 21186 0.40819567316959987
2187 21187 0.4382012236239221
2188 21188 0.9927592204666219
2193 21193 0.8670859024880715
2194 21194 0.5575319782051344
2195 21195 0.6357018809588058
3039 21039 0.9208850034924768
3040 21040 0.9397642345832056
3075 21075 0.7676321172094035
3076 21076 0.6450248294460833
3077 21077 0.7632654799987987
3081 21081 0.49030058464414467
3082 21082 0.47397450875416075
3094 21094 0.6607992415831526
3095 21095 0.6219409730153735
3096 21096 0.8245401501817624
